HotelID,MonthStart,RevenueType,CurrentBookingsGBP,ForecastedGBP,AnticipatedRevenueGBP
LH-2738,2012-04-01 00:00:00.000,Main Deck Reservations,1240.78,3101.95,4342.73
LH-2738,2012-05-01 00:00:00.000,Main Deck Reservations,1047.77,2619.44,3667.21
LH-2738,2012-06-01 00:00:00.000,Main Deck Reservations,1083.73,2709.32,3793.05
LH-2738,2012-07-01 00:00:00.000,Main Deck Reservations,910.46,4552.31,5462.77
LH-2738,2012-08-01 00:00:00.000,Main Deck Reservations,901.65,4508.23,5409.88
LH-2738,2012-09-01 00:00:00.000,Main Deck Reservations,805.3,4026.48,4831.78
LH-2738,2012-10-01 00:00:00.000,Main Deck Reservations,452.08,2712.46,3164.54
LH-2738,2012-11-01 00:00:00.000,Main Deck Reservations,469.92,2819.51,3289.43
LH-2738,2012-12-01 00:00:00.000,Main Deck Reservations,515.23,3091.37,3606.6
LH-2738,2009-01-01 00:00:00.000,Main Deck Reservations,2243.76,785.32,3029.08
LH-2738,2009-02-01 00:00:00.000,Main Deck Reservations,2135.23,747.33,2882.56
LH-2738,2009-03-01 00:00:00.000,Main Deck Reservations,2079.55,727.84,2807.39
LH-2738,2009-04-01 00:00:00.000,Main Deck Reservations,1079.86,2699.64,3779.5
LH-2738,2009-05-01 00:00:00.000,Main Deck Reservations,905.61,2264.04,3169.65
LH-2738,2009-06-01 00:00:00.000,Main Deck Reservations,1084.29,2710.72,3795.01
LH-2738,2009-07-01 00:00:00.000,Main Deck Reservations,845.56,4227.82,5073.38
LH-2738,2009-08-01 00:00:00.000,Main Deck Reservations,761.4,3806.98,4568.38
LH-2738,2009-09-01 00:00:00.000,Main Deck Reservations,964.32,4821.59,5785.91
LH-2738,2009-10-01 00:00:00.000,Main Deck Reservations,481.83,2890.98,3372.81
LH-2738,2009-11-01 00:00:00.000,Main Deck Reservations,332.73,1996.41,2329.14
LH-2738,2009-12-01 00:00:00.000,Main Deck Reservations,503.56,3021.38,3524.95
LH-2738,2016-01-01 00:00:00.000,Main Deck Reservations,1925.14,673.8,2598.93
LH-2738,2016-02-01 00:00:00.000,Main Deck Reservations,2311.23,808.93,3120.16
LH-2738,2016-03-01 00:00:00.000,Main Deck Reservations,2103.84,736.34,2840.19
LH-2738,2016-04-01 00:00:00.000,Main Deck Reservations,1136.79,2841.97,3978.76
LH-2738,2016-05-01 00:00:00.000,Main Deck Reservations,967.64,2419.11,3386.75
LH-2738,2016-06-01 00:00:00.000,Main Deck Reservations,1230.97,3077.43,4308.4
LH-2738,2016-07-01 00:00:00.000,Main Deck Reservations,756.11,3780.53,4536.64
LH-2738,2016-08-01 00:00:00.000,Main Deck Reservations,846.79,4233.93,5080.72
LH-2738,2016-09-01 00:00:00.000,Main Deck Reservations,790.25,3951.26,4741.52
LH-2738,2016-10-01 00:00:00.000,Main Deck Reservations,495.43,2972.55,3467.98
LH-2738,2016-11-01 00:00:00.000,Main Deck Reservations,533.28,3199.67,3732.95
LH-2738,2016-12-01 00:00:00.000,Main Deck Reservations,464.8,2788.82,3253.63
LH-2738,2010-01-01 00:00:00.000,Main Deck Reservations,2786.27,975.19,3761.47
LH-2738,2010-02-01 00:00:00.000,Main Deck Reservations,2114.56,740.1,2854.66
LH-2738,2010-03-01 00:00:00.000,Main Deck Reservations,2218.61,776.51,2995.13
LH-2738,2010-04-01 00:00:00.000,Main Deck Reservations,1080.02,2700.05,3780.07
LH-2738,2010-05-01 00:00:00.000,Main Deck Reservations,1115.95,2789.86,3905.81
LH-2738,2010-06-01 00:00:00.000,Main Deck Reservations,992.18,2480.45,3472.63
LH-2738,2010-07-01 00:00:00.000,Main Deck Reservations,794.25,3971.25,4765.5
LH-2738,2010-08-01 00:00:00.000,Main Deck Reservations,834.72,4173.59,5008.31
LH-2738,2010-09-01 00:00:00.000,Main Deck Reservations,892.84,4464.21,5357.05
LH-2738,2010-10-01 00:00:00.000,Main Deck Reservations,489.94,2939.64,3429.58
LH-2738,2010-11-01 00:00:00.000,Main Deck Reservations,463.02,2778.1,3241.12
LH-2738,2010-12-01 00:00:00.000,Main Deck Reservations,458.78,2752.71,3211.49
LH-2738,2011-01-01 00:00:00.000,Main Deck Reservations,1789.2,626.22,2415.42
LH-2738,2011-02-01 00:00:00.000,Main Deck Reservations,1727.12,604.49,2331.61
LH-2738,2011-03-01 00:00:00.000,Main Deck Reservations,2388.6,836.01,3224.61
LH-2738,2011-04-01 00:00:00.000,Main Deck Reservations,1034.08,2585.21,3619.29
LH-2738,2011-05-01 00:00:00.000,Main Deck Reservations,1163.21,2908.03,4071.25
LH-2738,2011-06-01 00:00:00.000,Main Deck Reservations,1063.79,2659.49,3723.28
LH-2738,2011-07-01 00:00:00.000,Main Deck Reservations,806.67,4033.33,4840
LH-2738,2011-08-01 00:00:00.000,Main Deck Reservations,756.09,3780.46,4536.56
LH-2738,2011-09-01 00:00:00.000,Main Deck Reservations,816.84,4084.18,4901.02
LH-2738,2011-10-01 00:00:00.000,Main Deck Reservations,455.66,2733.96,3189.62
LH-2738,2011-11-01 00:00:00.000,Main Deck Reservations,463.98,2783.86,3247.84
LH-2738,2011-12-01 00:00:00.000,Main Deck Reservations,408.79,2452.76,2861.55
LH-2738,2015-01-01 00:00:00.000,2nd Lobby Reservations,900.7,315.25,1215.95
LH-2738,2015-02-01 00:00:00.000,2nd Lobby Reservations,1108,387.8,1495.8
LH-2738,2015-03-01 00:00:00.000,2nd Lobby Reservations,1032.34,361.32,1393.66
LH-2738,2015-04-01 00:00:00.000,2nd Lobby Reservations,458.37,1145.93,1604.3
LH-2738,2015-05-01 00:00:00.000,2nd Lobby Reservations,493.74,1234.36,1728.11
LH-2738,2015-06-01 00:00:00.000,2nd Lobby Reservations,563.97,1409.92,1973.89
LH-2738,2015-07-01 00:00:00.000,2nd Lobby Reservations,307.02,1535.12,1842.15
LH-2738,2015-08-01 00:00:00.000,2nd Lobby Reservations,392.97,1964.85,2357.81
LH-2738,2015-09-01 00:00:00.000,2nd Lobby Reservations,400.24,2001.21,2401.45
LH-2738,2015-10-01 00:00:00.000,2nd Lobby Reservations,253.95,1523.72,1777.68
LH-2738,2015-11-01 00:00:00.000,2nd Lobby Reservations,215.55,1293.32,1508.87
LH-2738,2015-12-01 00:00:00.000,2nd Lobby Reservations,240.08,1440.48,1680.56
LH-2738,2013-01-01 00:00:00.000,2nd Lobby Reservations,1201.77,420.62,1622.38
LH-2738,2013-02-01 00:00:00.000,2nd Lobby Reservations,1126.74,394.36,1521.1
LH-2738,2013-03-01 00:00:00.000,2nd Lobby Reservations,1075.18,376.31,1451.5
LH-2738,2013-04-01 00:00:00.000,2nd Lobby Reservations,543.3,1358.25,1901.55
LH-2738,2013-05-01 00:00:00.000,2nd Lobby Reservations,456.06,1140.14,1596.2
LH-2738,2013-06-01 00:00:00.000,2nd Lobby Reservations,547.89,1369.71,1917.6
LH-2738,2013-07-01 00:00:00.000,2nd Lobby Reservations,415.08,2075.42,2490.51
LH-2738,2013-08-01 00:00:00.000,2nd Lobby Reservations,436.78,2183.89,2620.67
LH-2738,2013-09-01 00:00:00.000,2nd Lobby Reservations,381.56,1907.81,2289.37
LH-2738,2013-10-01 00:00:00.000,2nd Lobby Reservations,209.19,1255.12,1464.3
LH-2738,2013-11-01 00:00:00.000,2nd Lobby Reservations,221.84,1331.02,1552.86
LH-2738,2013-12-01 00:00:00.000,2nd Lobby Reservations,284.48,1706.9,1991.38
LH-2738,2014-01-01 00:00:00.000,2nd Lobby Reservations,1190.13,416.55,1606.68
LH-2738,2014-02-01 00:00:00.000,2nd Lobby Reservations,1171.35,409.97,1581.33
LH-2738,2014-03-01 00:00:00.000,2nd Lobby Reservations,1018.18,356.36,1374.54
LH-2738,2014-04-01 00:00:00.000,2nd Lobby Reservations,486.57,1216.43,1703
LH-2738,2014-05-01 00:00:00.000,2nd Lobby Reservations,553.87,1384.67,1938.54
LH-2738,2014-06-01 00:00:00.000,2nd Lobby Reservations,426.97,1067.43,1494.41
LH-2738,2014-07-01 00:00:00.000,2nd Lobby Reservations,404.46,2022.31,2426.77
LH-2738,2014-08-01 00:00:00.000,2nd Lobby Reservations,380.7,1903.49,2284.19
LH-2738,2014-09-01 00:00:00.000,2nd Lobby Reservations,414.7,2073.52,2488.22
LH-2738,2014-10-01 00:00:00.000,2nd Lobby Reservations,258.14,1548.86,1807.01
LH-2738,2014-11-01 00:00:00.000,2nd Lobby Reservations,213.64,1281.82,1495.46
LH-2738,2014-12-01 00:00:00.000,2nd Lobby Reservations,299.31,1795.89,2095.2
LH-2738,2012-01-01 00:00:00.000,2nd Lobby Reservations,1234.41,432.04,1666.45
LH-2738,2012-02-01 00:00:00.000,2nd Lobby Reservations,1039.8,363.93,1403.73
LH-2738,2012-03-01 00:00:00.000,2nd Lobby Reservations,1225.44,428.9,1654.34
LH-2738,2012-04-01 00:00:00.000,2nd Lobby Reservations,610,1524.99,2134.99
LH-2738,2012-05-01 00:00:00.000,2nd Lobby Reservations,515.11,1287.78,1802.89
LH-2738,2012-06-01 00:00:00.000,2nd Lobby Reservations,532.79,1331.97,1864.75
LH-2738,2012-07-01 00:00:00.000,2nd Lobby Reservations,447.61,2238.03,2685.63
LH-2738,2012-08-01 00:00:00.000,2nd Lobby Reservations,443.27,2216.36,2659.63
LH-2738,2012-09-01 00:00:00.000,2nd Lobby Reservations,395.9,1979.52,2375.42
LH-2738,2012-10-01 00:00:00.000,2nd Lobby Reservations,222.25,1333.51,1555.76
LH-2738,2012-11-01 00:00:00.000,2nd Lobby Reservations,231.02,1386.14,1617.17
LH-2738,2012-12-01 00:00:00.000,2nd Lobby Reservations,253.3,1519.79,1773.09
LH-2738,2009-01-01 00:00:00.000,2nd Lobby Reservations,1103.09,386.08,1489.17
LH-2738,2009-02-01 00:00:00.000,2nd Lobby Reservations,1049.73,367.41,1417.14
LH-2738,2009-03-01 00:00:00.000,2nd Lobby Reservations,1022.36,357.82,1380.18
LH-2738,2009-04-01 00:00:00.000,2nd Lobby Reservations,530.88,1327.21,1858.09
LH-2738,2009-05-01 00:00:00.000,2nd Lobby Reservations,445.22,1113.05,1558.28
LH-2738,2009-06-01 00:00:00.000,2nd Lobby Reservations,533.06,1332.66,1865.72
LH-2738,2009-07-01 00:00:00.000,2nd Lobby Reservations,415.7,2078.5,2494.2
LH-2738,2009-08-01 00:00:00.000,2nd Lobby Reservations,374.32,1871.61,2245.93
LH-2738,2009-09-01 00:00:00.000,2nd Lobby Reservations,474.08,2370.41,2844.49
LH-2738,2009-10-01 00:00:00.000,2nd Lobby Reservations,236.88,1421.28,1658.16
LH-2738,2009-11-01 00:00:00.000,2nd Lobby Reservations,163.58,981.48,1145.06
LH-2738,2009-12-01 00:00:00.000,2nd Lobby Reservations,247.56,1485.39,1732.95
LH-2738,2016-01-01 00:00:00.000,2nd Lobby Reservations,946.44,331.26,1277.7
LH-2738,2016-02-01 00:00:00.000,2nd Lobby Reservations,1136.26,397.69,1533.95
LH-2738,2016-03-01 00:00:00.000,2nd Lobby Reservations,1034.3,362,1396.3
LH-2738,2016-04-01 00:00:00.000,2nd Lobby Reservations,558.87,1397.18,1956.06
LH-2738,2016-05-01 00:00:00.000,2nd Lobby Reservations,475.72,1189.29,1665.01
LH-2738,2016-06-01 00:00:00.000,2nd Lobby Reservations,605.17,1512.94,2118.11
LH-2738,2016-07-01 00:00:00.000,2nd Lobby Reservations,371.72,1858.6,2230.32
LH-2738,2016-08-01 00:00:00.000,2nd Lobby Reservations,416.3,2081.5,2497.8
LH-2738,2016-09-01 00:00:00.000,2nd Lobby Reservations,388.51,1942.54,2331.04
LH-2738,2016-10-01 00:00:00.000,2nd Lobby Reservations,243.56,1461.38,1704.94
LH-2738,2016-11-01 00:00:00.000,2nd Lobby Reservations,262.17,1573.03,1835.21
LH-2738,2016-12-01 00:00:00.000,2nd Lobby Reservations,228.51,1371.05,1599.56
LH-2738,2010-01-01 00:00:00.000,2nd Lobby Reservations,1369.8,479.43,1849.23
LH-2738,2010-02-01 00:00:00.000,2nd Lobby Reservations,1039.57,363.85,1403.42
LH-2738,2010-03-01 00:00:00.000,2nd Lobby Reservations,1090.72,381.75,1472.48
LH-2738,2010-04-01 00:00:00.000,2nd Lobby Reservations,530.96,1327.41,1858.38
LH-2738,2010-05-01 00:00:00.000,2nd Lobby Reservations,548.63,1371.56,1920.19
LH-2738,2010-06-01 00:00:00.000,2nd Lobby Reservations,487.78,1219.45,1707.23
LH-2738,2010-07-01 00:00:00.000,2nd Lobby Reservations,390.47,1952.36,2342.84
LH-2738,2010-08-01 00:00:00.000,2nd Lobby Reservations,410.37,2051.84,2462.21
LH-2738,2010-09-01 00:00:00.000,2nd Lobby Reservations,438.94,2194.71,2633.66
LH-2738,2010-10-01 00:00:00.000,2nd Lobby Reservations,240.87,1445.2,1686.07
LH-2738,2010-11-01 00:00:00.000,2nd Lobby Reservations,227.63,1365.78,1593.41
LH-2738,2010-12-01 00:00:00.000,2nd Lobby Reservations,225.55,1353.3,1578.85
LH-2738,2011-01-01 00:00:00.000,2nd Lobby Reservations,879.62,307.87,1187.48
LH-2738,2011-02-01 00:00:00.000,2nd Lobby Reservations,849.09,297.18,1146.28
LH-2738,2011-03-01 00:00:00.000,2nd Lobby Reservations,1174.3,411,1585.3
LH-2738,2011-04-01 00:00:00.000,2nd Lobby Reservations,508.38,1270.95,1779.33
LH-2738,2011-05-01 00:00:00.000,2nd Lobby Reservations,571.86,1429.66,2001.52
LH-2738,2011-06-01 00:00:00.000,2nd Lobby Reservations,522.99,1307.47,1830.45
LH-2738,2011-07-01 00:00:00.000,2nd Lobby Reservations,396.58,1982.88,2379.46
LH-2738,2011-08-01 00:00:00.000,2nd Lobby Reservations,371.71,1858.57,2230.28
LH-2738,2011-09-01 00:00:00.000,2nd Lobby Reservations,401.58,2007.88,2409.46
LH-2738,2011-10-01 00:00:00.000,2nd Lobby Reservations,224.01,1344.08,1568.1
LH-2738,2011-11-01 00:00:00.000,2nd Lobby Reservations,228.1,1368.62,1596.72
LH-2738,2011-12-01 00:00:00.000,2nd Lobby Reservations,200.97,1205.83,1406.81
LH-3105,2015-01-01 00:00:00.000,2nd Lobby Reservations,1126.62,394.32,1520.94
LH-3105,2015-02-01 00:00:00.000,2nd Lobby Reservations,1035.42,362.4,1397.81
LH-3105,2015-03-01 00:00:00.000,2nd Lobby Reservations,1105.77,387.02,1492.78
LH-3105,2015-04-01 00:00:00.000,2nd Lobby Reservations,549.92,1374.8,1924.71
LH-3105,2015-05-01 00:00:00.000,2nd Lobby Reservations,429.99,1074.98,1504.97
LH-3105,2015-06-01 00:00:00.000,2nd Lobby Reservations,534.87,1337.17,1872.03
LH-3105,2015-07-01 00:00:00.000,2nd Lobby Reservations,412.13,2060.63,2472.76
LH-3105,2015-08-01 00:00:00.000,2nd Lobby Reservations,403.2,2015.98,2419.18
LH-3105,2015-09-01 00:00:00.000,2nd Lobby Reservations,390.13,1950.66,2340.8
LH-3105,2015-10-01 00:00:00.000,2nd Lobby Reservations,248.53,1491.16,1739.69
LH-3105,2015-11-01 00:00:00.000,2nd Lobby Reservations,222.96,1337.77,1560.73
LH-3105,2015-12-01 00:00:00.000,2nd Lobby Reservations,275.69,1654.12,1929.81
LH-3105,2013-01-01 00:00:00.000,2nd Lobby Reservations,1200.36,420.12,1620.48
LH-3105,2013-02-01 00:00:00.000,2nd Lobby Reservations,1334.38,467.03,1801.42
LH-3105,2013-03-01 00:00:00.000,2nd Lobby Reservations,1257.68,440.19,1697.87
LH-3105,2013-04-01 00:00:00.000,2nd Lobby Reservations,639.86,1599.64,2239.5
LH-3105,2013-05-01 00:00:00.000,2nd Lobby Reservations,521.16,1302.91,1824.07
LH-3105,2013-06-01 00:00:00.000,2nd Lobby Reservations,609.14,1522.85,2131.99
LH-3105,2013-07-01 00:00:00.000,2nd Lobby Reservations,403.11,2015.53,2418.64
LH-3105,2013-08-01 00:00:00.000,2nd Lobby Reservations,285.02,1425.12,1710.15
LH-3105,2013-09-01 00:00:00.000,2nd Lobby Reservations,422.48,2112.39,2534.87
LH-3105,2013-10-01 00:00:00.000,2nd Lobby Reservations,261.51,1569.07,1830.58
LH-3105,2013-11-01 00:00:00.000,2nd Lobby Reservations,224.92,1349.51,1574.43
LH-3105,2013-12-01 00:00:00.000,2nd Lobby Reservations,320.61,1923.65,2244.26
LH-3105,2014-01-01 00:00:00.000,2nd Lobby Reservations,1382.28,483.8,1866.07
LH-3105,2014-02-01 00:00:00.000,2nd Lobby Reservations,1200.56,420.2,1620.75
LH-3105,2014-03-01 00:00:00.000,2nd Lobby Reservations,935.94,327.58,1263.52
LH-3105,2014-04-01 00:00:00.000,2nd Lobby Reservations,548.4,1371.01,1919.42
LH-3105,2014-05-01 00:00:00.000,2nd Lobby Reservations,451.27,1128.16,1579.43
LH-3105,2014-06-01 00:00:00.000,2nd Lobby Reservations,634.93,1587.33,2222.26
LH-3105,2014-07-01 00:00:00.000,2nd Lobby Reservations,358.47,1792.33,2150.8
LH-3105,2014-08-01 00:00:00.000,2nd Lobby Reservations,431.23,2156.13,2587.36
LH-3105,2014-09-01 00:00:00.000,2nd Lobby Reservations,362.56,1812.82,2175.38
LH-3105,2014-10-01 00:00:00.000,2nd Lobby Reservations,233.3,1399.82,1633.12
LH-3105,2014-11-01 00:00:00.000,2nd Lobby Reservations,261.35,1568.09,1829.43
LH-3105,2014-12-01 00:00:00.000,2nd Lobby Reservations,257.87,1547.2,1805.06
LH-3105,2012-01-01 00:00:00.000,2nd Lobby Reservations,921.5,322.52,1244.02
LH-3105,2012-02-01 00:00:00.000,2nd Lobby Reservations,1057.03,369.96,1426.99
LH-3105,2012-03-01 00:00:00.000,2nd Lobby Reservations,1153.36,403.68,1557.04
LH-3105,2012-04-01 00:00:00.000,2nd Lobby Reservations,429.01,1072.51,1501.52
LH-3105,2012-05-01 00:00:00.000,2nd Lobby Reservations,586.16,1465.39,2051.55
LH-3105,2012-06-01 00:00:00.000,2nd Lobby Reservations,513.03,1282.56,1795.59
LH-3105,2012-07-01 00:00:00.000,2nd Lobby Reservations,423.49,2117.43,2540.91
LH-3105,2012-08-01 00:00:00.000,2nd Lobby Reservations,368.68,1843.39,2212.07
LH-3105,2012-09-01 00:00:00.000,2nd Lobby Reservations,407.46,2037.29,2444.75
LH-3105,2012-10-01 00:00:00.000,2nd Lobby Reservations,243.19,1459.16,1702.35
LH-3105,2012-11-01 00:00:00.000,2nd Lobby Reservations,239.37,1436.25,1675.62
LH-3105,2012-12-01 00:00:00.000,2nd Lobby Reservations,240.14,1440.85,1680.99
LH-3105,2009-01-01 00:00:00.000,2nd Lobby Reservations,1209.06,423.17,1632.23
LH-3105,2009-02-01 00:00:00.000,2nd Lobby Reservations,1105.98,387.09,1493.07
LH-3105,2009-03-01 00:00:00.000,2nd Lobby Reservations,1111.02,388.86,1499.88
LH-3105,2009-04-01 00:00:00.000,2nd Lobby Reservations,577.99,1444.98,2022.97
LH-3105,2009-05-01 00:00:00.000,2nd Lobby Reservations,680.87,1702.18,2383.05
LH-3105,2009-06-01 00:00:00.000,2nd Lobby Reservations,541.04,1352.61,1893.65
LH-3105,2009-07-01 00:00:00.000,2nd Lobby Reservations,376.53,1882.65,2259.18
LH-3105,2009-08-01 00:00:00.000,2nd Lobby Reservations,421.09,2105.44,2526.52
LH-3105,2009-09-01 00:00:00.000,2nd Lobby Reservations,358.23,1791.15,2149.38
LH-3105,2009-10-01 00:00:00.000,2nd Lobby Reservations,253.18,1519.11,1772.29
LH-3105,2009-11-01 00:00:00.000,2nd Lobby Reservations,296.07,1776.39,2072.46
LH-3105,2009-12-01 00:00:00.000,2nd Lobby Reservations,170.25,1021.48,1191.73
LH-3105,2016-01-01 00:00:00.000,2nd Lobby Reservations,1209.08,423.18,1632.26
LH-3105,2016-02-01 00:00:00.000,2nd Lobby Reservations,1149.72,402.4,1552.12
LH-3105,2016-03-01 00:00:00.000,2nd Lobby Reservations,1230.27,430.59,1660.86
LH-3105,2016-04-01 00:00:00.000,2nd Lobby Reservations,471.37,1178.43,1649.8
LH-3105,2016-05-01 00:00:00.000,2nd Lobby Reservations,596.03,1490.09,2086.12
LH-3105,2016-06-01 00:00:00.000,2nd Lobby Reservations,566.59,1416.47,1983.06
LH-3105,2016-07-01 00:00:00.000,2nd Lobby Reservations,465.2,2326,2791.2
LH-3105,2016-08-01 00:00:00.000,2nd Lobby Reservations,405.05,2025.26,2430.31
LH-3105,2016-09-01 00:00:00.000,2nd Lobby Reservations,408.38,2041.9,2450.29
LH-3105,2016-10-01 00:00:00.000,2nd Lobby Reservations,233.49,1400.93,1634.41
LH-3105,2016-11-01 00:00:00.000,2nd Lobby Reservations,231.11,1386.64,1617.75
LH-3105,2016-12-01 00:00:00.000,2nd Lobby Reservations,232.77,1396.65,1629.42
LH-3105,2010-01-01 00:00:00.000,2nd Lobby Reservations,1182.19,413.77,1595.96
LH-3105,2010-02-01 00:00:00.000,2nd Lobby Reservations,1242.2,434.77,1676.97
LH-3105,2010-03-01 00:00:00.000,2nd Lobby Reservations,1049.8,367.43,1417.23
LH-3105,2010-04-01 00:00:00.000,2nd Lobby Reservations,569.53,1423.82,1993.35
LH-3105,2010-05-01 00:00:00.000,2nd Lobby Reservations,459.08,1147.69,1606.77
LH-3105,2010-06-01 00:00:00.000,2nd Lobby Reservations,545.51,1363.77,1909.27
LH-3105,2010-07-01 00:00:00.000,2nd Lobby Reservations,437.11,2185.57,2622.68
LH-3105,2010-08-01 00:00:00.000,2nd Lobby Reservations,407.89,2039.46,2447.35
LH-3105,2010-09-01 00:00:00.000,2nd Lobby Reservations,430.88,2154.42,2585.3
LH-3105,2010-10-01 00:00:00.000,2nd Lobby Reservations,268.27,1609.62,1877.89
LH-3105,2010-11-01 00:00:00.000,2nd Lobby Reservations,206.93,1241.6,1448.53
LH-3105,2010-12-01 00:00:00.000,2nd Lobby Reservations,204.95,1229.71,1434.66
LH-3105,2011-01-01 00:00:00.000,2nd Lobby Reservations,991.06,346.87,1337.93
LH-3105,2011-02-01 00:00:00.000,2nd Lobby Reservations,1221.82,427.64,1649.45
LH-3105,2011-03-01 00:00:00.000,2nd Lobby Reservations,1293.92,452.87,1746.79
LH-3105,2011-04-01 00:00:00.000,2nd Lobby Reservations,503.58,1258.95,1762.53
LH-3105,2011-05-01 00:00:00.000,2nd Lobby Reservations,473.3,1183.24,1656.54
LH-3105,2011-06-01 00:00:00.000,2nd Lobby Reservations,445.81,1114.53,1560.34
LH-3105,2011-07-01 00:00:00.000,2nd Lobby Reservations,370.24,1851.18,2221.42
LH-3105,2011-08-01 00:00:00.000,2nd Lobby Reservations,349.31,1746.53,2095.83
LH-3105,2011-09-01 00:00:00.000,2nd Lobby Reservations,377.34,1886.69,2264.02
LH-3105,2011-10-01 00:00:00.000,2nd Lobby Reservations,231.47,1388.81,1620.28
LH-3105,2011-11-01 00:00:00.000,2nd Lobby Reservations,252.09,1512.55,1764.64
LH-3105,2011-12-01 00:00:00.000,2nd Lobby Reservations,293.84,1763.02,2056.86
LH-2270,2015-01-01 00:00:00.000,2nd Lobby Reservations,1173.55,410.74,1584.29
LH-2270,2015-02-01 00:00:00.000,2nd Lobby Reservations,950.54,332.69,1283.23
LH-2270,2015-03-01 00:00:00.000,2nd Lobby Reservations,997.56,349.15,1346.71
LH-2270,2015-04-01 00:00:00.000,2nd Lobby Reservations,537.58,1343.95,1881.53
LH-2270,2015-05-01 00:00:00.000,2nd Lobby Reservations,701.46,1753.66,2455.12
LH-2270,2015-06-01 00:00:00.000,2nd Lobby Reservations,551.4,1378.5,1929.89
LH-2270,2015-07-01 00:00:00.000,2nd Lobby Reservations,402.97,2014.84,2417.81
LH-2270,2015-08-01 00:00:00.000,2nd Lobby Reservations,435.92,2179.59,2615.51
LH-2270,2015-09-01 00:00:00.000,2nd Lobby Reservations,405.87,2029.36,2435.24
LH-2270,2015-10-01 00:00:00.000,2nd Lobby Reservations,273.49,1640.92,1914.41
LH-2270,2015-11-01 00:00:00.000,2nd Lobby Reservations,259.29,1555.77,1815.06
LH-2270,2015-12-01 00:00:00.000,2nd Lobby Reservations,212.73,1276.37,1489.1
LH-2270,2013-01-01 00:00:00.000,2nd Lobby Reservations,998.7,349.55,1348.25
LH-2270,2013-02-01 00:00:00.000,2nd Lobby Reservations,1317.43,461.1,1778.53
LH-2270,2013-03-01 00:00:00.000,2nd Lobby Reservations,940.48,329.17,1269.65
LH-2270,2013-04-01 00:00:00.000,2nd Lobby Reservations,487.85,1219.62,1707.47
LH-2270,2013-05-01 00:00:00.000,2nd Lobby Reservations,557.82,1394.54,1952.36
LH-2270,2013-06-01 00:00:00.000,2nd Lobby Reservations,492.99,1232.46,1725.45
LH-2270,2013-07-01 00:00:00.000,2nd Lobby Reservations,428.07,2140.35,2568.42
LH-2270,2013-08-01 00:00:00.000,2nd Lobby Reservations,399.4,1996.99,2396.38
LH-2270,2013-09-01 00:00:00.000,2nd Lobby Reservations,321.07,1605.36,1926.44
LH-2270,2013-10-01 00:00:00.000,2nd Lobby Reservations,237.78,1426.67,1664.45
LH-2270,2013-11-01 00:00:00.000,2nd Lobby Reservations,259.46,1556.75,1816.21
LH-2270,2013-12-01 00:00:00.000,2nd Lobby Reservations,235.66,1413.95,1649.61
LH-2270,2014-01-01 00:00:00.000,2nd Lobby Reservations,1359.56,475.85,1835.41
LH-2270,2014-02-01 00:00:00.000,2nd Lobby Reservations,1017.69,356.19,1373.88
LH-2270,2014-03-01 00:00:00.000,2nd Lobby Reservations,1294.36,453.03,1747.39
LH-2270,2014-04-01 00:00:00.000,2nd Lobby Reservations,473.42,1183.56,1656.98
LH-2270,2014-05-01 00:00:00.000,2nd Lobby Reservations,644.18,1610.44,2254.62
LH-2270,2014-06-01 00:00:00.000,2nd Lobby Reservations,509.21,1273.04,1782.25
LH-2270,2014-07-01 00:00:00.000,2nd Lobby Reservations,429.97,2149.86,2579.83
LH-2270,2014-08-01 00:00:00.000,2nd Lobby Reservations,387.58,1937.88,2325.46
LH-2270,2014-09-01 00:00:00.000,2nd Lobby Reservations,365.8,1829.01,2194.81
LH-2270,2014-10-01 00:00:00.000,2nd Lobby Reservations,158.38,950.3,1108.68
LH-2270,2014-11-01 00:00:00.000,2nd Lobby Reservations,252.54,1515.23,1767.77
LH-2270,2014-12-01 00:00:00.000,2nd Lobby Reservations,284.13,1704.75,1988.88
LH-2270,2012-01-01 00:00:00.000,2nd Lobby Reservations,1340.11,469.04,1809.15
LH-2270,2012-02-01 00:00:00.000,2nd Lobby Reservations,1367.99,478.8,1846.78
LH-2270,2012-03-01 00:00:00.000,2nd Lobby Reservations,996.59,348.81,1345.39
LH-2270,2012-04-01 00:00:00.000,2nd Lobby Reservations,488.58,1221.45,1710.03
LH-2270,2012-05-01 00:00:00.000,2nd Lobby Reservations,491.81,1229.53,1721.34
LH-2270,2012-06-01 00:00:00.000,2nd Lobby Reservations,441.79,1104.47,1546.26
LH-2270,2012-07-01 00:00:00.000,2nd Lobby Reservations,383.84,1919.21,2303.05
LH-2270,2012-08-01 00:00:00.000,2nd Lobby Reservations,421.98,2109.92,2531.9
LH-2270,2012-09-01 00:00:00.000,2nd Lobby Reservations,479.73,2398.67,2878.4
LH-2270,2012-10-01 00:00:00.000,2nd Lobby Reservations,228.43,1370.56,1598.98
LH-2270,2012-11-01 00:00:00.000,2nd Lobby Reservations,235.22,1411.34,1646.56
LH-2270,2012-12-01 00:00:00.000,2nd Lobby Reservations,275.53,1653.15,1928.68
LH-2270,2009-01-01 00:00:00.000,2nd Lobby Reservations,1155.68,404.49,1560.16
LH-2270,2009-02-01 00:00:00.000,2nd Lobby Reservations,1149.64,402.37,1552.01
