HotelID,MonthStart,ExpenseCategory,AnnualAmountGBP,MonthlyAmountGBP
LH-2738,2009-04-01 00:00:00.000,Utilities,27767,2323.02
LH-2738,2009-05-01 00:00:00.000,Utilities,27767,2137.38
LH-2738,2009-06-01 00:00:00.000,Utilities,27767,2953.74
LH-2738,2009-07-01 00:00:00.000,Utilities,27767,3122.12
LH-2738,2009-08-01 00:00:00.000,Utilities,27767,2507.08
LH-2738,2009-09-01 00:00:00.000,Utilities,27767,3534.43
LH-2738,2009-10-01 00:00:00.000,Utilities,27767,2565.35
LH-2738,2009-11-01 00:00:00.000,Utilities,27767,1536.99
LH-2738,2009-12-01 00:00:00.000,Utilities,27767,1362.55
LH-2738,2009-01-01 00:00:00.000,TaxesAndLicenseFees,277675,15179.29
LH-2738,2009-02-01 00:00:00.000,TaxesAndLicenseFees,277675,21193.49
LH-2738,2009-03-01 00:00:00.000,TaxesAndLicenseFees,277675,20871.74
LH-2738,2009-04-01 00:00:00.000,TaxesAndLicenseFees,277675,23230.61
LH-2738,2009-05-01 00:00:00.000,TaxesAndLicenseFees,277675,21374.15
LH-2738,2009-06-01 00:00:00.000,TaxesAndLicenseFees,277675,29537.94
LH-2738,2009-07-01 00:00:00.000,TaxesAndLicenseFees,277675,31221.73
LH-2738,2009-08-01 00:00:00.000,TaxesAndLicenseFees,277675,25071.24
LH-2738,2009-09-01 00:00:00.000,TaxesAndLicenseFees,277675,35344.96
LH-2738,2009-10-01 00:00:00.000,TaxesAndLicenseFees,277675,25653.97
LH-2738,2009-11-01 00:00:00.000,TaxesAndLicenseFees,277675,15370.14
LH-2738,2009-12-01 00:00:00.000,TaxesAndLicenseFees,277675,13625.73
LH-2738,2009-01-01 00:00:00.000,OtherOperatingExpenses,27767,1517.9
LH-2738,2009-02-01 00:00:00.000,OtherOperatingExpenses,27767,2119.31
LH-2738,2009-03-01 00:00:00.000,OtherOperatingExpenses,27767,2087.14
LH-2738,2009-04-01 00:00:00.000,OtherOperatingExpenses,27767,2323.02
LH-2738,2009-05-01 00:00:00.000,OtherOperatingExpenses,27767,2137.38
LH-2738,2009-06-01 00:00:00.000,OtherOperatingExpenses,27767,2953.74
LH-2738,2009-07-01 00:00:00.000,OtherOperatingExpenses,27767,3122.12
LH-2738,2009-08-01 00:00:00.000,OtherOperatingExpenses,27767,2507.08
LH-2738,2009-09-01 00:00:00.000,OtherOperatingExpenses,27767,3534.43
LH-2738,2009-10-01 00:00:00.000,OtherOperatingExpenses,27767,2565.35
LH-2738,2009-11-01 00:00:00.000,OtherOperatingExpenses,27767,1536.99
LH-2738,2009-12-01 00:00:00.000,OtherOperatingExpenses,27767,1362.55
LH-2738,2010-01-01 00:00:00.000,Payroll,645961,39929.07
LH-2738,2010-02-01 00:00:00.000,Payroll,645961,50440.73
LH-2738,2010-03-01 00:00:00.000,Payroll,645961,52908.89
LH-2738,2010-04-01 00:00:00.000,Payroll,645961,50985.81
LH-2738,2010-05-01 00:00:00.000,Payroll,645961,58645.07
LH-2738,2010-06-01 00:00:00.000,Payroll,645961,57084.17
LH-2738,2010-07-01 00:00:00.000,Payroll,645961,67808
LH-2738,2010-08-01 00:00:00.000,Payroll,645961,65032.41
LH-2738,2010-09-01 00:00:00.000,Payroll,645961,67190.49
LH-2738,2010-10-01 00:00:00.000,Payroll,645961,59392.44
LH-2738,2010-11-01 00:00:00.000,Payroll,645961,48746.36
LH-2738,2010-12-01 00:00:00.000,Payroll,645961,27797.56
LH-2738,2010-01-01 00:00:00.000,HealthInsurance,129192,7985.8
LH-2738,2010-02-01 00:00:00.000,HealthInsurance,129192,10088.13
LH-2738,2010-03-01 00:00:00.000,HealthInsurance,129192,10581.76
LH-2738,2010-04-01 00:00:00.000,HealthInsurance,129192,10197.15
LH-2738,2010-05-01 00:00:00.000,HealthInsurance,129192,11729
LH-2738,2010-06-01 00:00:00.000,HealthInsurance,129192,11416.82
LH-2738,2010-07-01 00:00:00.000,HealthInsurance,129192,13561.58
LH-2738,2010-08-01 00:00:00.000,HealthInsurance,129192,13006.46
LH-2738,2010-09-01 00:00:00.000,HealthInsurance,129192,13438.08
LH-2738,2010-10-01 00:00:00.000,HealthInsurance,129192,11878.47
LH-2738,2010-11-01 00:00:00.000,HealthInsurance,129192,9749.26
LH-2738,2010-12-01 00:00:00.000,HealthInsurance,129192,5559.5
LH-2738,2010-01-01 00:00:00.000,ContractLabor,114838,7098.53
LH-2738,2010-02-01 00:00:00.000,ContractLabor,114838,8967.28
LH-2738,2010-03-01 00:00:00.000,ContractLabor,114838,9406.07
LH-2738,2010-04-01 00:00:00.000,ContractLabor,114838,9064.18
LH-2738,2010-05-01 00:00:00.000,ContractLabor,114838,10425.83
LH-2738,2010-06-01 00:00:00.000,ContractLabor,114838,10148.34
LH-2738,2010-07-01 00:00:00.000,ContractLabor,114838,12054.81
LH-2738,2010-08-01 00:00:00.000,ContractLabor,114838,11561.37
LH-2738,2010-09-01 00:00:00.000,ContractLabor,114838,11945.03
LH-2738,2010-10-01 00:00:00.000,ContractLabor,114838,10558.7
LH-2738,2010-11-01 00:00:00.000,ContractLabor,114838,8666.06
LH-2738,2010-12-01 00:00:00.000,ContractLabor,114838,4941.81
LH-2738,2010-01-01 00:00:00.000,ExpensedEquipment,28709,1774.6
LH-2738,2010-02-01 00:00:00.000,ExpensedEquipment,28709,2241.78
LH-2738,2010-03-01 00:00:00.000,ExpensedEquipment,28709,2351.48
LH-2738,2010-04-01 00:00:00.000,ExpensedEquipment,28709,2266.01
LH-2738,2010-05-01 00:00:00.000,ExpensedEquipment,28709,2606.41
LH-2738,2010-06-01 00:00:00.000,ExpensedEquipment,28709,2537.04
LH-2738,2010-07-01 00:00:00.000,ExpensedEquipment,28709,3013.65
LH-2738,2010-08-01 00:00:00.000,ExpensedEquipment,28709,2890.29
LH-2738,2010-09-01 00:00:00.000,ExpensedEquipment,28709,2986.2
LH-2738,2010-10-01 00:00:00.000,ExpensedEquipment,28709,2639.63
LH-2738,2010-11-01 00:00:00.000,ExpensedEquipment,28709,2166.48
LH-2738,2010-12-01 00:00:00.000,ExpensedEquipment,28709,1235.43
LH-2738,2010-01-01 00:00:00.000,Supplies,57419,3549.27
LH-2738,2010-02-01 00:00:00.000,Supplies,57419,4483.64
LH-2738,2010-03-01 00:00:00.000,Supplies,57419,4703.03
LH-2738,2010-04-01 00:00:00.000,Supplies,57419,4532.09
LH-2738,2010-05-01 00:00:00.000,Supplies,57419,5212.92
LH-2738,2010-06-01 00:00:00.000,Supplies,57419,5074.17
LH-2738,2010-07-01 00:00:00.000,Supplies,57419,6027.4
LH-2738,2010-08-01 00:00:00.000,Supplies,57419,5780.68
LH-2738,2010-09-01 00:00:00.000,Supplies,57419,5972.51
LH-2738,2010-10-01 00:00:00.000,Supplies,57419,5279.35
LH-2738,2010-11-01 00:00:00.000,Supplies,57419,4333.03
LH-2738,2010-12-01 00:00:00.000,Supplies,57419,2470.91
LH-2738,2010-01-01 00:00:00.000,ComputerServices,14355,887.33
LH-2738,2010-02-01 00:00:00.000,ComputerServices,14355,1120.93
LH-2738,2010-03-01 00:00:00.000,ComputerServices,14355,1175.78
LH-2738,2010-04-01 00:00:00.000,ComputerServices,14355,1133.04
LH-2738,2010-05-01 00:00:00.000,ComputerServices,14355,1303.25
LH-2738,2010-06-01 00:00:00.000,ComputerServices,14355,1268.56
LH-2738,2010-07-01 00:00:00.000,ComputerServices,14355,1506.88
LH-2738,2010-08-01 00:00:00.000,ComputerServices,14355,1445.2
LH-2738,2010-09-01 00:00:00.000,ComputerServices,14355,1493.15
LH-2738,2010-10-01 00:00:00.000,ComputerServices,14355,1319.86
LH-2738,2010-11-01 00:00:00.000,ComputerServices,14355,1083.28
LH-2738,2010-12-01 00:00:00.000,ComputerServices,14355,617.74
LH-2738,2010-01-01 00:00:00.000,EquipmentMaintenance,28709,1774.6
LH-2738,2010-02-01 00:00:00.000,EquipmentMaintenance,28709,2241.78
LH-2738,2010-03-01 00:00:00.000,EquipmentMaintenance,28709,2351.48
LH-2738,2010-04-01 00:00:00.000,EquipmentMaintenance,28709,2266.01
LH-2738,2010-05-01 00:00:00.000,EquipmentMaintenance,28709,2606.41
LH-2738,2010-06-01 00:00:00.000,EquipmentMaintenance,28709,2537.04
LH-2738,2010-07-01 00:00:00.000,EquipmentMaintenance,28709,3013.65
LH-2738,2010-08-01 00:00:00.000,EquipmentMaintenance,28709,2890.29
LH-2738,2010-09-01 00:00:00.000,EquipmentMaintenance,28709,2986.2
LH-2738,2010-10-01 00:00:00.000,EquipmentMaintenance,28709,2639.63
LH-2738,2010-11-01 00:00:00.000,EquipmentMaintenance,28709,2166.48
LH-2738,2010-12-01 00:00:00.000,EquipmentMaintenance,28709,1235.43
LH-2738,2010-01-01 00:00:00.000,BuildingMaintenance,71773,4436.54
LH-2738,2010-02-01 00:00:00.000,BuildingMaintenance,71773,5604.49
LH-2738,2010-03-01 00:00:00.000,BuildingMaintenance,71773,5878.73
LH-2738,2010-04-01 00:00:00.000,BuildingMaintenance,71773,5665.05
LH-2738,2010-05-01 00:00:00.000,BuildingMaintenance,71773,6516.08
LH-2738,2010-06-01 00:00:00.000,BuildingMaintenance,71773,6342.65
LH-2738,2010-07-01 00:00:00.000,BuildingMaintenance,71773,7534.18
LH-2738,2010-08-01 00:00:00.000,BuildingMaintenance,71773,7225.78
LH-2738,2010-09-01 00:00:00.000,BuildingMaintenance,71773,7465.56
LH-2738,2010-10-01 00:00:00.000,BuildingMaintenance,71773,6599.12
LH-2738,2010-11-01 00:00:00.000,BuildingMaintenance,71773,5416.23
LH-2738,2010-12-01 00:00:00.000,BuildingMaintenance,71773,3088.6
LH-2738,2010-01-01 00:00:00.000,Utilities,28709,1774.6
LH-2738,2010-02-01 00:00:00.000,Utilities,28709,2241.78
LH-2738,2010-03-01 00:00:00.000,Utilities,28709,2351.48
LH-2738,2010-04-01 00:00:00.000,Utilities,28709,2266.01
LH-2738,2010-05-01 00:00:00.000,Utilities,28709,2606.41
LH-2738,2010-06-01 00:00:00.000,Utilities,28709,2537.04
LH-2738,2010-07-01 00:00:00.000,Utilities,28709,3013.65
LH-2738,2010-08-01 00:00:00.000,Utilities,28709,2890.29
LH-2738,2010-09-01 00:00:00.000,Utilities,28709,2986.2
LH-2738,2010-10-01 00:00:00.000,Utilities,28709,2639.63
LH-2738,2010-11-01 00:00:00.000,Utilities,28709,2166.48
LH-2738,2010-12-01 00:00:00.000,Utilities,28709,1235.43
LH-2738,2010-01-01 00:00:00.000,TaxesAndLicenseFees,287094,17746.27
LH-2738,2010-02-01 00:00:00.000,TaxesAndLicenseFees,287094,22418.12
LH-2738,2010-03-01 00:00:00.000,TaxesAndLicenseFees,287094,23515.08
LH-2738,2010-04-01 00:00:00.000,TaxesAndLicenseFees,287094,22660.38
LH-2738,2010-05-01 00:00:00.000,TaxesAndLicenseFees,287094,26064.5
LH-2738,2010-06-01 00:00:00.000,TaxesAndLicenseFees,287094,25370.76
LH-2738,2010-07-01 00:00:00.000,TaxesAndLicenseFees,287094,30136.91
LH-2738,2010-08-01 00:00:00.000,TaxesAndLicenseFees,287094,28903.32
LH-2738,2010-09-01 00:00:00.000,TaxesAndLicenseFees,287094,29862.46
LH-2738,2010-10-01 00:00:00.000,TaxesAndLicenseFees,287094,26396.66
LH-2738,2010-11-01 00:00:00.000,TaxesAndLicenseFees,287094,21665.07
LH-2738,2010-12-01 00:00:00.000,TaxesAndLicenseFees,287094,12354.48
LH-2738,2010-01-01 00:00:00.000,OtherOperatingExpenses,28709,1774.6
LH-2738,2010-02-01 00:00:00.000,OtherOperatingExpenses,28709,2241.78
LH-2738,2010-03-01 00:00:00.000,OtherOperatingExpenses,28709,2351.48
LH-2738,2010-04-01 00:00:00.000,OtherOperatingExpenses,28709,2266.01
LH-2738,2010-05-01 00:00:00.000,OtherOperatingExpenses,28709,2606.41
LH-2738,2010-06-01 00:00:00.000,OtherOperatingExpenses,28709,2537.04
LH-2738,2010-07-01 00:00:00.000,OtherOperatingExpenses,28709,3013.65
LH-2738,2010-08-01 00:00:00.000,OtherOperatingExpenses,28709,2890.29
LH-2738,2010-09-01 00:00:00.000,OtherOperatingExpenses,28709,2986.2
LH-2738,2010-10-01 00:00:00.000,OtherOperatingExpenses,28709,2639.63
LH-2738,2010-11-01 00:00:00.000,OtherOperatingExpenses,28709,2166.48
LH-2738,2010-12-01 00:00:00.000,OtherOperatingExpenses,28709,1235.43
LH-2738,2011-01-01 00:00:00.000,Payroll,642013,28918.02
LH-2738,2011-02-01 00:00:00.000,Payroll,642013,41614.48
LH-2738,2011-03-01 00:00:00.000,Payroll,642013,62105.34
LH-2738,2011-04-01 00:00:00.000,Payroll,642013,51886.52
LH-2738,2011-05-01 00:00:00.000,Payroll,642013,65042.1
LH-2738,2011-06-01 00:00:00.000,Payroll,642013,65594.44
LH-2738,2011-07-01 00:00:00.000,Payroll,642013,69493.24
LH-2738,2011-08-01 00:00:00.000,Payroll,642013,58033.9
LH-2738,2011-09-01 00:00:00.000,Payroll,642013,65443.2
LH-2738,2011-10-01 00:00:00.000,Payroll,642013,56900.01
LH-2738,2011-11-01 00:00:00.000,Payroll,642013,49913.21
LH-2738,2011-12-01 00:00:00.000,Payroll,642013,27068.55
LH-2738,2011-01-01 00:00:00.000,HealthInsurance,128403,5783.62
LH-2738,2011-02-01 00:00:00.000,HealthInsurance,128403,8322.92
LH-2738,2011-03-01 00:00:00.000,HealthInsurance,128403,12421.11
LH-2738,2011-04-01 00:00:00.000,HealthInsurance,128403,10377.34
LH-2738,2011-05-01 00:00:00.000,HealthInsurance,128403,13008.46
LH-2738,2011-06-01 00:00:00.000,HealthInsurance,128403,13118.93
LH-2738,2011-07-01 00:00:00.000,HealthInsurance,128403,13898.69
LH-2738,2011-08-01 00:00:00.000,HealthInsurance,128403,11606.82
LH-2738,2011-09-01 00:00:00.000,HealthInsurance,128403,13088.68
LH-2738,2011-10-01 00:00:00.000,HealthInsurance,128403,11380.04
LH-2738,2011-11-01 00:00:00.000,HealthInsurance,128403,9982.67
LH-2738,2011-12-01 00:00:00.000,HealthInsurance,128403,5413.73
LH-2738,2011-01-01 00:00:00.000,ContractLabor,114136,5141
LH-2738,2011-02-01 00:00:00.000,ContractLabor,114136,7398.15
LH-2738,2011-03-01 00:00:00.000,ContractLabor,114136,11040.98
LH-2738,2011-04-01 00:00:00.000,ContractLabor,114136,9224.3
LH-2738,2011-05-01 00:00:00.000,ContractLabor,114136,11563.08
LH-2738,2011-06-01 00:00:00.000,ContractLabor,114136,11661.27
LH-2738,2011-07-01 00:00:00.000,ContractLabor,114136,12354.39
LH-2738,2011-08-01 00:00:00.000,ContractLabor,114136,10317.17
LH-2738,2011-09-01 00:00:00.000,ContractLabor,114136,11634.38
LH-2738,2011-10-01 00:00:00.000,ContractLabor,114136,10115.59
LH-2738,2011-11-01 00:00:00.000,ContractLabor,114136,8873.49
LH-2738,2011-12-01 00:00:00.000,ContractLabor,114136,4812.2
LH-2738,2011-01-01 00:00:00.000,ExpensedEquipment,28534,1285.25
LH-2738,2011-02-01 00:00:00.000,ExpensedEquipment,28534,1849.54
LH-2738,2011-03-01 00:00:00.000,ExpensedEquipment,28534,2760.25
LH-2738,2011-04-01 00:00:00.000,ExpensedEquipment,28534,2306.07
LH-2738,2011-05-01 00:00:00.000,ExpensedEquipment,28534,2890.77
LH-2738,2011-06-01 00:00:00.000,ExpensedEquipment,28534,2915.32
LH-2738,2011-07-01 00:00:00.000,ExpensedEquipment,28534,3088.6
LH-2738,2011-08-01 00:00:00.000,ExpensedEquipment,28534,2579.29
LH-2738,2011-09-01 00:00:00.000,ExpensedEquipment,28534,2908.6
LH-2738,2011-10-01 00:00:00.000,ExpensedEquipment,28534,2528.9
LH-2738,2011-11-01 00:00:00.000,ExpensedEquipment,28534,2218.37
LH-2738,2011-12-01 00:00:00.000,ExpensedEquipment,28534,1203.05
LH-2738,2011-01-01 00:00:00.000,Supplies,57068,2570.5
LH-2738,2011-02-01 00:00:00.000,Supplies,57068,3699.08
LH-2738,2011-03-01 00:00:00.000,Supplies,57068,5520.49
LH-2738,2011-04-01 00:00:00.000,Supplies,57068,4612.15
LH-2738,2011-05-01 00:00:00.000,Supplies,57068,5781.54
LH-2738,2011-06-01 00:00:00.000,Supplies,57068,5830.63
LH-2738,2011-07-01 00:00:00.000,Supplies,57068,6177.2
LH-2738,2011-08-01 00:00:00.000,Supplies,57068,5158.58
LH-2738,2011-09-01 00:00:00.000,Supplies,57068,5817.19
LH-2738,2011-10-01 00:00:00.000,Supplies,57068,5057.79
LH-2738,2011-11-01 00:00:00.000,Supplies,57068,4436.74
LH-2738,2011-12-01 00:00:00.000,Supplies,57068,2406.1
LH-2738,2011-01-01 00:00:00.000,ComputerServices,14267,642.62
LH-2738,2011-02-01 00:00:00.000,ComputerServices,14267,924.77
LH-2738,2011-03-01 00:00:00.000,ComputerServices,14267,1380.12
LH-2738,2011-04-01 00:00:00.000,ComputerServices,14267,1153.04
LH-2738,2011-05-01 00:00:00.000,ComputerServices,14267,1445.38
LH-2738,2011-06-01 00:00:00.000,ComputerServices,14267,1457.66
LH-2738,2011-07-01 00:00:00.000,ComputerServices,14267,1544.3
LH-2738,2011-08-01 00:00:00.000,ComputerServices,14267,1289.65
LH-2738,2011-09-01 00:00:00.000,ComputerServices,14267,1454.3
LH-2738,2011-10-01 00:00:00.000,ComputerServices,14267,1264.45
LH-2738,2011-11-01 00:00:00.000,ComputerServices,14267,1109.19
LH-2738,2011-12-01 00:00:00.000,ComputerServices,14267,601.53
LH-2738,2011-01-01 00:00:00.000,EquipmentMaintenance,28534,1285.25
LH-2738,2011-02-01 00:00:00.000,EquipmentMaintenance,28534,1849.54
LH-2738,2011-03-01 00:00:00.000,EquipmentMaintenance,28534,2760.25
LH-2738,2011-04-01 00:00:00.000,EquipmentMaintenance,28534,2306.07
LH-2738,2011-05-01 00:00:00.000,EquipmentMaintenance,28534,2890.77
LH-2738,2011-06-01 00:00:00.000,EquipmentMaintenance,28534,2915.32
LH-2738,2011-07-01 00:00:00.000,EquipmentMaintenance,28534,3088.6
LH-2738,2011-08-01 00:00:00.000,EquipmentMaintenance,28534,2579.29
LH-2738,2011-09-01 00:00:00.000,EquipmentMaintenance,28534,2908.6
LH-2738,2011-10-01 00:00:00.000,EquipmentMaintenance,28534,2528.9
LH-2738,2011-11-01 00:00:00.000,EquipmentMaintenance,28534,2218.37
LH-2738,2011-12-01 00:00:00.000,EquipmentMaintenance,28534,1203.05
LH-2738,2011-01-01 00:00:00.000,BuildingMaintenance,71335,3213.12
LH-2738,2011-02-01 00:00:00.000,BuildingMaintenance,71335,4623.85
LH-2738,2011-03-01 00:00:00.000,BuildingMaintenance,71335,6900.62
LH-2738,2011-04-01 00:00:00.000,BuildingMaintenance,71335,5765.19
LH-2738,2011-05-01 00:00:00.000,BuildingMaintenance,71335,7226.92
LH-2738,2011-06-01 00:00:00.000,BuildingMaintenance,71335,7288.29
LH-2738,2011-07-01 00:00:00.000,BuildingMaintenance,71335,7721.49
LH-2738,2011-08-01 00:00:00.000,BuildingMaintenance,71335,6448.23
LH-2738,2011-09-01 00:00:00.000,BuildingMaintenance,71335,7271.49
LH-2738,2011-10-01 00:00:00.000,BuildingMaintenance,71335,6322.24
LH-2738,2011-11-01 00:00:00.000,BuildingMaintenance,71335,5545.93
LH-2738,2011-12-01 00:00:00.000,BuildingMaintenance,71335,3007.63
LH-2738,2011-01-01 00:00:00.000,Utilities,28534,1285.25
LH-2738,2011-02-01 00:00:00.000,Utilities,28534,1849.54
LH-2738,2011-03-01 00:00:00.000,Utilities,28534,2760.25
LH-2738,2011-04-01 00:00:00.000,Utilities,28534,2306.07
LH-2738,2011-05-01 00:00:00.000,Utilities,28534,2890.77
LH-2738,2011-06-01 00:00:00.000,Utilities,28534,2915.32
LH-2738,2011-07-01 00:00:00.000,Utilities,28534,3088.6
LH-2738,2011-08-01 00:00:00.000,Utilities,28534,2579.29
LH-2738,2011-09-01 00:00:00.000,Utilities,28534,2908.6
LH-2738,2011-10-01 00:00:00.000,Utilities,28534,2528.9
LH-2738,2011-11-01 00:00:00.000,Utilities,28534,2218.37
LH-2738,2011-12-01 00:00:00.000,Utilities,28534,1203.05
LH-2738,2011-01-01 00:00:00.000,TaxesAndLicenseFees,285339,12852.45
LH-2738,2011-02-01 00:00:00.000,TaxesAndLicenseFees,285339,18495.32
LH-2738,2011-03-01 00:00:00.000,TaxesAndLicenseFees,285339,27602.36
LH-2738,2011-04-01 00:00:00.000,TaxesAndLicenseFees,285339,23060.67
LH-2738,2011-05-01 00:00:00.000,TaxesAndLicenseFees,285339,28907.59
LH-2738,2011-06-01 00:00:00.000,TaxesAndLicenseFees,285339,29153.07
LH-2738,2011-07-01 00:00:00.000,TaxesAndLicenseFees,285339,30885.87
LH-2738,2011-08-01 00:00:00.000,TaxesAndLicenseFees,285339,25792.83
LH-2738,2011-09-01 00:00:00.000,TaxesAndLicenseFees,285339,29085.85
LH-2738,2011-10-01 00:00:00.000,TaxesAndLicenseFees,285339,25288.88
LH-2738,2011-11-01 00:00:00.000,TaxesAndLicenseFees,285339,22183.64
LH-2738,2011-12-01 00:00:00.000,TaxesAndLicenseFees,285339,12030.46
LH-2738,2011-01-01 00:00:00.000,OtherOperatingExpenses,28534,1285.25
LH-2738,2011-02-01 00:00:00.000,OtherOperatingExpenses,28534,1849.54
LH-2738,2011-03-01 00:00:00.000,OtherOperatingExpenses,28534,2760.25
LH-2738,2011-04-01 00:00:00.000,OtherOperatingExpenses,28534,2306.07
LH-2738,2011-05-01 00:00:00.000,OtherOperatingExpenses,28534,2890.77
LH-2738,2011-06-01 00:00:00.000,OtherOperatingExpenses,28534,2915.32
LH-2738,2011-07-01 00:00:00.000,OtherOperatingExpenses,28534,3088.6
LH-2738,2011-08-01 00:00:00.000,OtherOperatingExpenses,28534,2579.29
LH-2738,2011-09-01 00:00:00.000,OtherOperatingExpenses,28534,2908.6
LH-2738,2011-10-01 00:00:00.000,OtherOperatingExpenses,28534,2528.9
LH-2738,2011-11-01 00:00:00.000,OtherOperatingExpenses,28534,2218.37
LH-2738,2011-12-01 00:00:00.000,OtherOperatingExpenses,28534,1203.05
LH-2738,2012-01-01 00:00:00.000,Payroll,645801,34225.31
LH-2738,2012-02-01 00:00:00.000,Payroll,645801,48004.48
LH-2738,2012-03-01 00:00:00.000,Payroll,645801,59654.85
LH-2738,2012-04-01 00:00:00.000,Payroll,645801,58902.96
LH-2738,2012-05-01 00:00:00.000,Payroll,645801,53723.04
LH-2738,2012-06-01 00:00:00.000,Payroll,645801,63352.32
LH-2738,2012-07-01 00:00:00.000,Payroll,645801,72024.74
LH-2738,2012-08-01 00:00:00.000,Payroll,645801,68669.93
LH-2738,2012-09-01 00:00:00.000,Payroll,645801,58500.91
LH-2738,2012-10-01 00:00:00.000,Payroll,645801,52398.14
LH-2738,2012-11-01 00:00:00.000,Payroll,645801,45372.33
LH-2738,2012-12-01 00:00:00.000,Payroll,645801,30971.98
LH-2738,2012-01-01 00:00:00.000,HealthInsurance,129160,6845.05
LH-2738,2012-02-01 00:00:00.000,HealthInsurance,129160,9600.88
LH-2738,2012-03-01 00:00:00.000,HealthInsurance,129160,11930.95
LH-2738,2012-04-01 00:00:00.000,HealthInsurance,129160,11780.57
LH-2738,2012-05-01 00:00:00.000,HealthInsurance,129160,10744.59
LH-2738,2012-06-01 00:00:00.000,HealthInsurance,129160,12670.44
LH-2738,2012-07-01 00:00:00.000,HealthInsurance,129160,14404.93
LH-2738,2012-08-01 00:00:00.000,HealthInsurance,129160,13733.97
LH-2738,2012-09-01 00:00:00.000,HealthInsurance,129160,11700.16
LH-2738,2012-10-01 00:00:00.000,HealthInsurance,129160,10479.61
LH-2738,2012-11-01 00:00:00.000,HealthInsurance,129160,9074.45
LH-2738,2012-12-01 00:00:00.000,HealthInsurance,129160,6194.39
LH-2738,2012-01-01 00:00:00.000,ContractLabor,114809,6084.5
LH-2738,2012-02-01 00:00:00.000,ContractLabor,114809,8534.13
LH-2738,2012-03-01 00:00:00.000,ContractLabor,114809,10605.3
LH-2738,2012-04-01 00:00:00.000,ContractLabor,114809,10471.63
LH-2738,2012-05-01 00:00:00.000,ContractLabor,114809,9550.76
LH-2738,2012-06-01 00:00:00.000,ContractLabor,114809,11262.63
LH-2738,2012-07-01 00:00:00.000,ContractLabor,114809,12804.39
LH-2738,2012-08-01 00:00:00.000,ContractLabor,114809,12207.98
LH-2738,2012-09-01 00:00:00.000,ContractLabor,114809,10400.16
LH-2738,2012-10-01 00:00:00.000,ContractLabor,114809,9315.22
LH-2738,2012-11-01 00:00:00.000,ContractLabor,114809,8066.19
LH-2738,2012-12-01 00:00:00.000,ContractLabor,114809,5506.13
LH-2738,2012-01-01 00:00:00.000,ExpensedEquipment,28702,1521.11
LH-2738,2012-02-01 00:00:00.000,ExpensedEquipment,28702,2133.51
LH-2738,2012-03-01 00:00:00.000,ExpensedEquipment,28702,2651.3
LH-2738,2012-04-01 00:00:00.000,ExpensedEquipment,28702,2617.89
LH-2738,2012-05-01 00:00:00.000,ExpensedEquipment,28702,2387.67
LH-2738,2012-06-01 00:00:00.000,ExpensedEquipment,28702,2815.63
LH-2738,2012-07-01 00:00:00.000,ExpensedEquipment,28702,3201.07
LH-2738,2012-08-01 00:00:00.000,ExpensedEquipment,28702,3051.97
LH-2738,2012-09-01 00:00:00.000,ExpensedEquipment,28702,2600.02
LH-2738,2012-10-01 00:00:00.000,ExpensedEquipment,28702,2328.78
LH-2738,2012-11-01 00:00:00.000,ExpensedEquipment,28702,2016.53
LH-2738,2012-12-01 00:00:00.000,ExpensedEquipment,28702,1376.52
LH-2738,2012-01-01 00:00:00.000,Supplies,57405,3042.27
LH-2738,2012-02-01 00:00:00.000,Supplies,57405,4267.1
LH-2738,2012-03-01 00:00:00.000,Supplies,57405,5302.7
LH-2738,2012-04-01 00:00:00.000,Supplies,57405,5235.86
LH-2738,2012-05-01 00:00:00.000,Supplies,57405,4775.42
LH-2738,2012-06-01 00:00:00.000,Supplies,57405,5631.36
LH-2738,2012-07-01 00:00:00.000,Supplies,57405,6402.25
LH-2738,2012-08-01 00:00:00.000,Supplies,57405,6104.04
LH-2738,2012-09-01 00:00:00.000,Supplies,57405,5200.12
LH-2738,2012-10-01 00:00:00.000,Supplies,57405,4657.65
LH-2738,2012-11-01 00:00:00.000,Supplies,57405,4033.13
LH-2738,2012-12-01 00:00:00.000,Supplies,57405,2753.09
LH-2738,2012-01-01 00:00:00.000,ComputerServices,14351,760.56
LH-2738,2012-02-01 00:00:00.000,ComputerServices,14351,1066.76
LH-2738,2012-03-01 00:00:00.000,ComputerServices,14351,1325.65
LH-2738,2012-04-01 00:00:00.000,ComputerServices,14351,1308.94
LH-2738,2012-05-01 00:00:00.000,ComputerServices,14351,1193.83
LH-2738,2012-06-01 00:00:00.000,ComputerServices,14351,1407.82
LH-2738,2012-07-01 00:00:00.000,ComputerServices,14351,1600.53
LH-2738,2012-08-01 00:00:00.000,ComputerServices,14351,1525.98
LH-2738,2012-09-01 00:00:00.000,ComputerServices,14351,1300.01
LH-2738,2012-10-01 00:00:00.000,ComputerServices,14351,1164.39
LH-2738,2012-11-01 00:00:00.000,ComputerServices,14351,1008.26
LH-2738,2012-12-01 00:00:00.000,ComputerServices,14351,688.26
LH-2738,2012-01-01 00:00:00.000,EquipmentMaintenance,28702,1521.11
LH-2738,2012-02-01 00:00:00.000,EquipmentMaintenance,28702,2133.51
LH-2738,2012-03-01 00:00:00.000,EquipmentMaintenance,28702,2651.3
LH-2738,2012-04-01 00:00:00.000,EquipmentMaintenance,28702,2617.89
