DateKey,HotelKey,RevenueTypeKey,CurrentBookingsGBP,ForecastedGBP,AnticipatedRevenueGBP
20090501,6,4,1001.37,2503.43,3504.8
20090601,6,4,1056.56,2641.4,3697.96
20090701,6,4,821.39,4106.95,4928.33
20090801,6,4,926.59,4632.97,5559.57
20090901,6,4,781.17,3905.83,4687
20091001,6,4,499.84,2999.02,3498.86
20091101,6,4,574.09,3444.53,4018.62
20091201,6,4,397.15,2382.89,2780.03
20160101,6,4,2220.75,777.26,2998.01
20160201,6,4,2186.7,765.35,2952.05
20160301,6,4,1967.12,688.49,2655.62
20160401,6,4,1194.1,2985.25,4179.34
20160501,6,4,1139.53,2848.83,3988.37
20160601,6,4,961.31,2403.28,3364.59
20160701,6,4,784.75,3923.77,4708.52
20160801,6,4,805.36,4026.8,4832.17
20160901,6,4,825.85,4129.25,4955.1
20161001,6,4,420.78,2524.68,2945.47
20161101,6,4,535.41,3212.49,3747.9
20161201,6,4,515.89,3095.35,3611.24
20100101,6,4,2237.41,783.09,3020.5
20100201,6,4,1836.02,642.61,2478.62
20100301,6,4,2234.3,782.01,3016.31
20100401,6,4,1082.23,2705.57,3787.8
20100501,6,4,1132.51,2831.27,3963.78
20100601,6,4,1142.38,2855.95,3998.34
20100701,6,4,755.71,3778.55,4534.27
20100801,6,4,823.7,4118.5,4942.21
20100901,6,4,837.36,4186.78,5024.13
20101001,6,4,448.47,2690.82,3139.29
20101101,6,4,493.64,2961.86,3455.51
20101201,6,4,552.48,3314.87,3867.35
20110101,6,4,2652.53,928.39,3580.92
20110201,6,4,2356.96,824.93,3181.89
20110301,6,4,2220.1,777.04,2997.14
20110401,6,4,1024.89,2562.21,3587.1
20110501,6,4,1159.54,2898.85,4058.39
20110601,6,4,1131.83,2829.56,3961.39
20110701,6,4,733.45,3667.25,4400.69
20110801,6,4,892.96,4464.8,5357.77
20110901,6,4,938.63,4693.14,5631.77
20111001,6,4,591.35,3548.12,4139.48
20111101,6,4,485.41,2912.45,3397.85
20111201,6,4,497.62,2985.7,3483.31
20150101,7,4,2854.92,999.22,3854.14
20150201,7,4,2877.12,1006.99,3884.11
20150301,7,4,2286.35,800.22,3086.57
20150401,7,4,1096.2,2740.51,3836.71
20150501,7,4,1034.69,2586.73,3621.42
20150601,7,4,1131.97,2829.93,3961.9
20150701,7,4,922.91,4614.57,5537.48
20150801,7,4,863.36,4316.79,5180.14
20150901,7,4,828.38,4141.92,4970.3
20151001,7,4,484.15,2904.89,3389.04
20151101,7,4,553.04,3318.27,3871.31
20151201,7,4,578.74,3472.45,4051.19
20130101,7,4,1978.2,692.37,2670.57
20130201,7,4,2529.29,885.25,3414.55
20130301,7,4,2094.93,733.23,2828.16
20130401,7,4,987.57,2468.92,3456.49
20130501,7,4,1095.49,2738.72,3834.2
20130601,7,4,938.81,2347.02,3285.83
20130701,7,4,814.87,4074.36,4889.23
20130801,7,4,762.48,3812.4,4574.88
20130901,7,4,886.31,4431.56,5317.87
20131001,7,4,490.46,2942.76,3433.22
20131101,7,4,506.65,3039.89,3546.54
20131201,7,4,515.59,3093.53,3609.12
20140101,7,4,1617.4,566.09,2183.49
20140201,7,4,2174.38,761.03,2935.41
20140301,7,4,2330.02,815.51,3145.53
20140401,7,4,896.39,2240.98,3137.38
20140501,7,4,1115.97,2789.91,3905.88
20140601,7,4,1002.8,2507,3509.79
20140701,7,4,731.65,3658.24,4389.89
20140801,7,4,857.5,4287.52,5145.03
20140901,7,4,941.83,4709.14,5650.97
20141001,7,4,538.83,3233.01,3771.84
20141101,7,4,490.86,2945.14,3436
20141201,7,4,456.75,2740.48,3197.23
20120101,7,4,2694.98,943.24,3638.23
20120201,7,4,1979.72,692.9,2672.62
20120301,7,4,2105.55,736.94,2842.49
20120401,7,4,1172.46,2931.15,4103.61
20120501,7,4,1052.99,2632.49,3685.48
20120601,7,4,1020.72,2551.81,3572.53
20120701,7,4,746.83,3734.17,4481.01
20120801,7,4,808.2,4041.02,4849.22
20120901,7,4,738.37,3691.84,4430.21
20121001,7,4,517.88,3107.27,3625.15
20121101,7,4,397.86,2387.17,2785.03
20121201,7,4,433.55,2601.29,3034.84
20090101,7,4,1674.27,585.99,2260.27
20090201,7,4,2169.33,759.27,2928.59
20090301,7,4,2365.21,827.82,3193.03
20090401,7,4,1065.94,2664.85,3730.78
20090501,7,4,1248.31,3120.78,4369.09
20090601,7,4,1065.2,2663.01,3728.21
20090701,7,4,886.41,4432.04,5318.45
20090801,7,4,843.99,4219.95,5063.94
20090901,7,4,832.35,4161.77,4994.12
20091001,7,4,509.65,3057.91,3567.57
20091101,7,4,497.7,2986.17,3483.87
20091201,7,4,455.52,2733.14,3188.67
20160101,7,4,2294.46,803.06,3097.52
20160201,7,4,2246.24,786.19,3032.43
20160301,7,4,2613.67,914.78,3528.45
20160401,7,4,1092.49,2731.23,3823.72
20160501,7,4,1001.25,2503.14,3504.39
20160601,7,4,1169.97,2924.92,4094.88
20160701,7,4,792.91,3964.56,4757.47
20160801,7,4,887.86,4439.29,5327.15
20160901,7,4,752.36,3761.81,4514.17
20161001,7,4,434.57,2607.41,3041.98
20161101,7,4,527.69,3166.14,3693.83
20161201,7,4,494.45,2966.69,3461.14
20100101,7,4,1612.81,564.48,2177.29
20100201,7,4,2637.33,923.06,3560.39
20100301,7,4,2031.89,711.16,2743.05
20100401,7,4,1085.06,2712.64,3797.69
20100501,7,4,980.62,2451.56,3432.18
20100601,7,4,1018.77,2546.93,3565.7
20100701,7,4,797.54,3987.7,4785.24
20100801,7,4,925.99,4629.95,5555.95
20100901,7,4,810.21,4051.05,4861.26
20101001,7,4,447.17,2683,3130.17
20101101,7,4,448.65,2691.89,3140.54
20101201,7,4,532.33,3193.96,3726.29
20110101,7,4,1530.25,535.59,2065.84
20110201,7,4,2167.33,758.57,2925.9
20110301,7,4,2367.39,828.59,3195.98
20110401,7,4,903.53,2258.82,3162.34
20110501,7,4,952.29,2380.73,3333.02
20110601,7,4,1113.57,2783.93,3897.51
20110701,7,4,840.71,4203.54,5044.25
20110801,7,4,822.79,4113.94,4936.72
20110901,7,4,799.2,3996,4795.2
20111001,7,4,418.19,2509.13,2927.32
20111101,7,4,436.62,2619.7,3056.32
20111201,7,4,464.84,2789.01,3253.85
20150101,8,4,2387.08,835.48,3222.56
20150201,8,4,1933.47,676.71,2610.18
20150301,8,4,2029.12,710.19,2739.31
20150401,8,4,1093.47,2733.69,3827.16
20150501,8,4,1426.83,3567.07,4993.9
20150601,8,4,1121.58,2803.96,3925.55
20150701,8,4,819.67,4098.33,4918
20150801,8,4,886.69,4433.45,5320.15
20150901,8,4,825.58,4127.88,4953.45
20151001,8,4,556.29,3337.76,3894.05
20151101,8,4,527.42,3164.55,3691.97
20151201,8,4,432.7,2596.23,3028.93
20130101,8,4,2031.43,711,2742.43
20130201,8,4,2679.75,937.91,3617.66
20130301,8,4,1913.01,669.55,2582.57
20130401,8,4,992.32,2480.8,3473.12
20130501,8,4,1134.64,2836.6,3971.24
20130601,8,4,1002.77,2506.92,3509.69
20130701,8,4,870.73,4353.63,5224.36
20130801,8,4,812.4,4062.02,4874.42
20130901,8,4,653.09,3265.43,3918.52
20131001,8,4,483.66,2901.95,3385.61
20131101,8,4,527.76,3166.55,3694.3
20131201,8,4,479.35,2876.09,3355.44
20140101,8,4,2765.45,967.91,3733.36
20140201,8,4,2070.06,724.52,2794.58
20140301,8,4,2632.83,921.49,3554.31
20140401,8,4,962.98,2407.45,3370.43
20140501,8,4,1310.3,3275.76,4586.07
20140601,8,4,1035.78,2589.45,3625.23
20140701,8,4,874.6,4372.98,5247.57
20140801,8,4,788.36,3941.8,4730.16
20140901,8,4,744.07,3720.34,4464.41
20141001,8,4,322.16,1932.98,2255.14
20141101,8,4,513.68,3082.09,3595.77
20141201,8,4,577.93,3467.59,4045.52
20120101,8,4,2725.88,954.06,3679.94
20120201,8,4,2782.59,973.91,3756.5
20120301,8,4,2027.13,709.5,2736.63
20120401,8,4,993.81,2484.51,3478.32
20120501,8,4,1000.38,2500.96,3501.34
20120601,8,4,898.63,2246.58,3145.21
20120701,8,4,780.76,3903.82,4684.58
20120801,8,4,858.35,4291.73,5150.07
20120901,8,4,975.81,4879.06,5854.88
20121001,8,4,464.64,2787.81,3252.45
20121101,8,4,478.46,2870.76,3349.22
20121201,8,4,560.44,3362.64,3923.08
20090101,8,4,2350.73,822.76,3173.48
20090201,8,4,2338.45,818.46,3156.91
20090301,8,4,1850.87,647.81,2498.68
20090401,8,4,1257.59,3143.97,4401.56
20090501,8,4,977.37,2443.42,3420.79
20090601,8,4,1011.94,2529.85,3541.79
20090701,8,4,918.5,4592.5,5510.99
20090801,8,4,815.43,4077.13,4892.56
20090901,8,4,762.71,3813.54,4576.24
20091001,8,4,505.64,3033.86,3539.51
20091101,8,4,507.66,3045.93,3553.59
20091201,8,4,333.79,2002.76,2336.56
20160101,8,4,2668.88,934.11,3602.99
20160201,8,4,1856.32,649.71,2506.04
20160301,8,4,2069.24,724.24,2793.48
20160401,8,4,1198.49,2996.22,4194.71
20160501,8,4,1086.28,2715.69,3801.97
20160601,8,4,928.24,2320.6,3248.84
20160701,8,4,839.97,4199.87,5039.84
20160801,8,4,774.93,3874.63,4649.56
20160901,8,4,692.49,3462.44,4154.93
20161001,8,4,483.82,2902.95,3386.77
20161101,8,4,453.91,2723.45,3177.36
20161201,8,4,428.07,2568.41,2996.48
20100101,8,4,2506.46,877.26,3383.72
20100201,8,4,2352.18,823.26,3175.44
20100301,8,4,2163.14,757.1,2920.24
20100401,8,4,1164.75,2911.87,4076.62
20100501,8,4,1231.91,3079.79,4311.7
20100601,8,4,1121.87,2804.68,3926.55
20100701,8,4,852.7,4263.5,5116.21
20100801,8,4,789.85,3949.26,4739.11
20100901,8,4,767.22,3836.09,4603.31
20101001,8,4,446.41,2678.46,3124.87
20101101,8,4,568.45,3410.7,3979.15
20101201,8,4,646.27,3877.6,4523.86
20110101,8,4,2523.43,883.2,3406.64
20110201,8,4,2450.44,857.66,3308.1
20110301,8,4,1937.98,678.29,2616.28
20110401,8,4,1140.94,2852.35,3993.28
20110501,8,4,1077.94,2694.85,3772.78
20110601,8,4,1030.22,2575.55,3605.76
20110701,8,4,941.05,4705.24,5646.29
20110801,8,4,940.32,4701.59,5641.91
20110901,8,4,759.72,3798.58,4558.3
20111001,8,4,457.28,2743.65,3200.93
20111101,8,4,508.59,3051.54,3560.13
20111201,8,4,700.77,4204.6,4905.37
20150101,9,4,2291.63,802.07,3093.7
20150201,9,4,2106.11,737.14,2843.25
20150301,9,4,2249.21,787.22,3036.43
20150401,9,4,1118.57,2796.44,3915.01
20150501,9,4,874.64,2186.59,3061.23
20150601,9,4,1087.96,2719.9,3807.85
20150701,9,4,838.3,4191.48,5029.77
20150801,9,4,820.13,4100.66,4920.79
20150901,9,4,793.56,3967.8,4761.36
20151001,9,4,505.52,3033.13,3538.66
20151101,9,4,453.52,2721.12,3174.64
20151201,9,4,560.77,3364.61,3925.38
20130101,9,4,2441.61,854.56,3296.17
20130201,9,4,2714.23,949.98,3664.22
20130301,9,4,2558.22,895.38,3453.6
20130401,9,4,1301.52,3253.8,4555.31
20130501,9,4,1060.09,2650.22,3710.3
20130601,9,4,1239.04,3097.59,4336.63
20130701,9,4,819.95,4099.74,4919.69
20130801,9,4,579.76,2898.8,3478.57
20130901,9,4,859.35,4296.76,5156.11
20131001,9,4,531.93,3191.6,3723.53
20131101,9,4,457.5,2745,3202.5
20131201,9,4,652.14,3912.84,4564.98
20140101,9,4,2811.65,984.08,3795.73
20140201,9,4,2442.02,854.71,3296.73
20140301,9,4,1903.77,666.32,2570.08
20140401,9,4,1115.5,2788.74,3904.23
20140501,9,4,917.91,2294.77,3212.68
20140601,9,4,1291.5,3228.74,4520.23
20140701,9,4,729.15,3645.74,4374.89
20140801,9,4,877.15,4385.73,5262.88
20140901,9,4,737.48,3687.41,4424.89
20141001,9,4,474.56,2847.33,3321.89
20141101,9,4,531.6,3189.6,3721.21
20141201,9,4,524.52,3147.12,3671.63
20120101,9,4,1874.4,656.04,2530.44
20120201,9,4,2150.07,752.52,2902.59
20120301,9,4,2346.02,821.11,3167.13
20120401,9,4,872.63,2181.57,3054.2
20120501,9,4,1192.29,2980.72,4173
20120601,9,4,1043.53,2608.83,3652.36
20120701,9,4,861.4,4307,5168.4
20120801,9,4,749.92,3749.59,4499.51
20120901,9,4,828.8,4144,4972.8
20121001,9,4,494.67,2968.04,3462.71
20121101,9,4,486.91,2921.44,3408.34
20121201,9,4,488.47,2930.8,3419.26
20090101,9,4,2459.32,860.76,3320.08
20090201,9,4,2249.64,787.37,3037.02
20090301,9,4,2259.9,790.97,3050.87
20090401,9,4,1175.67,2939.19,4114.86
20090501,9,4,1384.94,3462.35,4847.3
20090601,9,4,1100.52,2751.31,3851.83
20090701,9,4,765.89,3829.45,4595.34
20090801,9,4,856.52,4282.61,5139.13
20090901,9,4,728.67,3643.33,4372
20091001,9,4,515,3089.98,3604.98
20091101,9,4,602.22,3613.31,4215.53
20091201,9,4,346.29,2077.77,2424.06
20160101,9,4,2459.36,860.78,3320.14
20160201,9,4,2338.62,818.52,3157.14
20160301,9,4,2502.46,875.86,3378.32
20160401,9,4,958.81,2397.01,3355.82
20160501,9,4,1212.38,3030.95,4243.32
20160601,9,4,1152.48,2881.21,4033.7
20160701,9,4,946.25,4731.26,5677.51
20160801,9,4,823.91,4119.53,4943.43
20160901,9,4,830.68,4153.38,4984.06
20161001,9,4,474.93,2849.59,3324.52
20161101,9,4,470.09,2820.53,3290.62
20161201,9,4,473.48,2840.89,3314.37
20100101,9,4,2404.66,841.63,3246.3
20100201,9,4,2526.72,884.35,3411.08
20100301,9,4,2135.37,747.38,2882.74
20100401,9,4,1158.47,2896.16,4054.63
20100501,9,4,933.8,2334.49,3268.29
20100601,9,4,1109.6,2774,3883.6
20100701,9,4,889.12,4445.61,5334.74
20100801,9,4,829.68,4148.41,4978.09
20100901,9,4,876.45,4382.24,5258.69
20101001,9,4,545.68,3274.09,3819.77
20101101,9,4,420.92,2525.51,2946.43
20101201,9,4,416.89,2501.33,2918.21
20110101,9,4,2015.88,705.56,2721.44
20110201,9,4,2485.27,869.84,3355.11
20110301,9,4,2631.93,921.18,3553.1
20110401,9,4,1024.32,2560.8,3585.12
20110501,9,4,962.72,2406.8,3369.53
20110601,9,4,906.81,2267.03,3173.84
20110701,9,4,753.09,3765.44,4518.53
20110801,9,4,710.51,3552.56,4263.08
20110901,9,4,767.53,3837.66,4605.19
20111001,9,4,470.82,2824.94,3295.77
20111101,9,4,512.77,3076.63,3589.4
20111201,9,4,597.69,3586.12,4183.81
20150101,10,4,1832.1,641.23,2473.33
20150201,10,4,2253.75,788.81,3042.56
20150301,10,4,2099.86,734.95,2834.8
20150401,10,4,932.36,2330.91,3263.27
20150501,10,4,1004.31,2510.78,3515.1
20150601,10,4,1147.15,2867.88,4015.04
20150701,10,4,624.51,3122.56,3747.07
20150801,10,4,799.33,3996.64,4795.97
20150901,10,4,814.12,4070.6,4884.72
20151001,10,4,516.56,3099.36,3615.92
20151101,10,4,438.45,2630.7,3069.15
20151201,10,4,488.34,2930.04,3418.38
20130101,10,4,2444.48,855.57,3300.05
20130201,10,4,2291.87,802.15,3094.02
20130301,10,4,2187,765.45,2952.45
20130401,10,4,1105.11,2762.78,3867.89
20130501,10,4,927.65,2319.13,3246.78
20130601,10,4,1114.44,2786.1,3900.54
20130701,10,4,844.31,4221.57,5065.88
20130801,10,4,888.44,4442.19,5330.63
20130901,10,4,776.13,3880.63,4656.76
20131001,10,4,425.5,2553,2978.5
20131101,10,4,451.23,2707.4,3158.63
20131201,10,4,578.66,3471.96,4050.62
20140101,10,4,2420.82,847.29,3268.1
20140201,10,4,2382.62,833.92,3216.54
20140301,10,4,2071.05,724.87,2795.91
20140401,10,4,989.72,2474.31,3464.03
20140501,10,4,1126.61,2816.52,3943.13
20140601,10,4,868.49,2171.24,3039.73
20140701,10,4,822.71,4113.53,4936.23
20140801,10,4,774.37,3871.85,4646.22
20140901,10,4,843.54,4217.69,5061.23
20141001,10,4,525.08,3150.51,3675.59
20141101,10,4,434.55,2607.33,3041.88
20141201,10,4,608.83,3652.97,4261.8
20120101,10,4,2510.88,878.81,3389.68
20120201,10,4,2115.02,740.26,2855.28
20120301,10,4,2492.63,872.42,3365.05
20120401,10,4,1240.78,3101.95,4342.73
20120501,10,4,1047.77,2619.44,3667.21
20120601,10,4,1083.73,2709.32,3793.05
20120701,10,4,910.46,4552.31,5462.77
20120801,10,4,901.65,4508.23,5409.88
20120901,10,4,805.3,4026.48,4831.78
20121001,10,4,452.08,2712.46,3164.54
20121101,10,4,469.92,2819.51,3289.43
20121201,10,4,515.23,3091.37,3606.6
20090101,10,4,2243.76,785.32,3029.08
20090201,10,4,2135.23,747.33,2882.56
20090301,10,4,2079.55,727.84,2807.39
20090401,10,4,1079.86,2699.64,3779.5
20090501,10,4,905.61,2264.04,3169.65
20090601,10,4,1084.29,2710.72,3795.01
20090701,10,4,845.56,4227.82,5073.38
20090801,10,4,761.4,3806.98,4568.38
20090901,10,4,964.32,4821.59,5785.91
20091001,10,4,481.83,2890.98,3372.81
20091101,10,4,332.73,1996.41,2329.14
20091201,10,4,503.56,3021.38,3524.95
20160101,10,4,1925.14,673.8,2598.93
20160201,10,4,2311.23,808.93,3120.16
20160301,10,4,2103.84,736.34,2840.19
20160401,10,4,1136.79,2841.97,3978.76
20160501,10,4,967.64,2419.11,3386.75
20160601,10,4,1230.97,3077.43,4308.4
20160701,10,4,756.11,3780.53,4536.64
20160801,10,4,846.79,4233.93,5080.72
20160901,10,4,790.25,3951.26,4741.52
20161001,10,4,495.43,2972.55,3467.98
20161101,10,4,533.28,3199.67,3732.95
20161201,10,4,464.8,2788.82,3253.63
20100101,10,4,2786.27,975.19,3761.47
20100201,10,4,2114.56,740.1,2854.66
20100301,10,4,2218.61,776.51,2995.13
20100401,10,4,1080.02,2700.05,3780.07
20100501,10,4,1115.95,2789.86,3905.81
20100601,10,4,992.18,2480.45,3472.63
20100701,10,4,794.25,3971.25,4765.5
20100801,10,4,834.72,4173.59,5008.31
20100901,10,4,892.84,4464.21,5357.05
20101001,10,4,489.94,2939.64,3429.58
20101101,10,4,463.02,2778.1,3241.12
20101201,10,4,458.78,2752.71,3211.49
20110101,10,4,1789.2,626.22,2415.42
20110201,10,4,1727.12,604.49,2331.61
20110301,10,4,2388.6,836.01,3224.61
20110401,10,4,1034.08,2585.21,3619.29
20110501,10,4,1163.21,2908.03,4071.25
20110601,10,4,1063.79,2659.49,3723.28
20110701,10,4,806.67,4033.33,4840
20110801,10,4,756.09,3780.46,4536.56
20110901,10,4,816.84,4084.18,4901.02
20111001,10,4,455.66,2733.96,3189.62
20111101,10,4,463.98,2783.86,3247.84
20111201,10,4,408.79,2452.76,2861.55
20150101,10,1,900.7,315.25,1215.95
20150201,10,1,1108,387.8,1495.8
20150301,10,1,1032.34,361.32,1393.66
20150401,10,1,458.37,1145.93,1604.3
20150501,10,1,493.74,1234.36,1728.11
20150601,10,1,563.97,1409.92,1973.89
20150701,10,1,307.02,1535.12,1842.15
20150801,10,1,392.97,1964.85,2357.81
20150901,10,1,400.24,2001.21,2401.45
20151001,10,1,253.95,1523.72,1777.68
20151101,10,1,215.55,1293.32,1508.87
20151201,10,1,240.08,1440.48,1680.56
20130101,10,1,1201.77,420.62,1622.38
20130201,10,1,1126.74,394.36,1521.1
20130301,10,1,1075.18,376.31,1451.5
20130401,10,1,543.3,1358.25,1901.55
20130501,10,1,456.06,1140.14,1596.2
20130601,10,1,547.89,1369.71,1917.6
20130701,10,1,415.08,2075.42,2490.51
20130801,10,1,436.78,2183.89,2620.67
20130901,10,1,381.56,1907.81,2289.37
20131001,10,1,209.19,1255.12,1464.3
20131101,10,1,221.84,1331.02,1552.86
20131201,10,1,284.48,1706.9,1991.38
20140101,10,1,1190.13,416.55,1606.68
20140201,10,1,1171.35,409.97,1581.33
20140301,10,1,1018.18,356.36,1374.54
20140401,10,1,486.57,1216.43,1703
20140501,10,1,553.87,1384.67,1938.54
20140601,10,1,426.97,1067.43,1494.41
20140701,10,1,404.46,2022.31,2426.77
20140801,10,1,380.7,1903.49,2284.19
20140901,10,1,414.7,2073.52,2488.22
20141001,10,1,258.14,1548.86,1807.01
20141101,10,1,213.64,1281.82,1495.46
20141201,10,1,299.31,1795.89,2095.2
20120101,10,1,1234.41,432.04,1666.45
20120201,10,1,1039.8,363.93,1403.73
20120301,10,1,1225.44,428.9,1654.34
20120401,10,1,610,1524.99,2134.99
20120501,10,1,515.11,1287.78,1802.89
20120601,10,1,532.79,1331.97,1864.75
20120701,10,1,447.61,2238.03,2685.63
20120801,10,1,443.27,2216.36,2659.63
20120901,10,1,395.9,1979.52,2375.42
20121001,10,1,222.25,1333.51,1555.76
20121101,10,1,231.02,1386.14,1617.17
20121201,10,1,253.3,1519.79,1773.09
20090101,10,1,1103.09,386.08,1489.17
20090201,10,1,1049.73,367.41,1417.14
20090301,10,1,1022.36,357.82,1380.18
20090401,10,1,530.88,1327.21,1858.09
20090501,10,1,445.22,1113.05,1558.28
20090601,10,1,533.06,1332.66,1865.72
20090701,10,1,415.7,2078.5,2494.2
20090801,10,1,374.32,1871.61,2245.93
20090901,10,1,474.08,2370.41,2844.49
20091001,10,1,236.88,1421.28,1658.16
20091101,10,1,163.58,981.48,1145.06
20091201,10,1,247.56,1485.39,1732.95
20160101,10,1,946.44,331.26,1277.7
20160201,10,1,1136.26,397.69,1533.95
20160301,10,1,1034.3,362,1396.3
20160401,10,1,558.87,1397.18,1956.06
20160501,10,1,475.72,1189.29,1665.01
20160601,10,1,605.17,1512.94,2118.11
20160701,10,1,371.72,1858.6,2230.32
20160801,10,1,416.3,2081.5,2497.8
20160901,10,1,388.51,1942.54,2331.04
20161001,10,1,243.56,1461.38,1704.94
20161101,10,1,262.17,1573.03,1835.21
20161201,10,1,228.51,1371.05,1599.56
20100101,10,1,1369.8,479.43,1849.23
20100201,10,1,1039.57,363.85,1403.42
20100301,10,1,1090.72,381.75,1472.48
20100401,10,1,530.96,1327.41,1858.38
20100501,10,1,548.63,1371.56,1920.19
20100601,10,1,487.78,1219.45,1707.23
20100701,10,1,390.47,1952.36,2342.84
20100801,10,1,410.37,2051.84,2462.21
20100901,10,1,438.94,2194.71,2633.66
20101001,10,1,240.87,1445.2,1686.07
20101101,10,1,227.63,1365.78,1593.41
20101201,10,1,225.55,1353.3,1578.85
20110101,10,1,879.62,307.87,1187.48
20110201,10,1,849.09,297.18,1146.28
20110301,10,1,1174.3,411,1585.3
20110401,10,1,508.38,1270.95,1779.33
20110501,10,1,571.86,1429.66,2001.52
20110601,10,1,522.99,1307.47,1830.45
20110701,10,1,396.58,1982.88,2379.46
20110801,10,1,371.71,1858.57,2230.28
20110901,10,1,401.58,2007.88,2409.46
20111001,10,1,224.01,1344.08,1568.1
20111101,10,1,228.1,1368.62,1596.72
20111201,10,1,200.97,1205.83,1406.81
20150101,9,1,1126.62,394.32,1520.94
20150201,9,1,1035.42,362.4,1397.81
20150301,9,1,1105.77,387.02,1492.78
20150401,9,1,549.92,1374.8,1924.71
20150501,9,1,429.99,1074.98,1504.97
20150601,9,1,534.87,1337.17,1872.03
20150701,9,1,412.13,2060.63,2472.76
20150801,9,1,403.2,2015.98,2419.18
20150901,9,1,390.13,1950.66,2340.8
20151001,9,1,248.53,1491.16,1739.69
20151101,9,1,222.96,1337.77,1560.73
20151201,9,1,275.69,1654.12,1929.81
20130101,9,1,1200.36,420.12,1620.48
20130201,9,1,1334.38,467.03,1801.42
20130301,9,1,1257.68,440.19,1697.87
20130401,9,1,639.86,1599.64,2239.5
20130501,9,1,521.16,1302.91,1824.07
20130601,9,1,609.14,1522.85,2131.99
20130701,9,1,403.11,2015.53,2418.64
20130801,9,1,285.02,1425.12,1710.15
20130901,9,1,422.48,2112.39,2534.87
20131001,9,1,261.51,1569.07,1830.58
20131101,9,1,224.92,1349.51,1574.43
20131201,9,1,320.61,1923.65,2244.26
20140101,9,1,1382.28,483.8,1866.07
20140201,9,1,1200.56,420.2,1620.75
20140301,9,1,935.94,327.58,1263.52
20140401,9,1,548.4,1371.01,1919.42
20140501,9,1,451.27,1128.16,1579.43
20140601,9,1,634.93,1587.33,2222.26
20140701,9,1,358.47,1792.33,2150.8
20140801,9,1,431.23,2156.13,2587.36
20140901,9,1,362.56,1812.82,2175.38
20141001,9,1,233.3,1399.82,1633.12
20141101,9,1,261.35,1568.09,1829.43
20141201,9,1,257.87,1547.2,1805.06
20120101,9,1,921.5,322.52,1244.02
20120201,9,1,1057.03,369.96,1426.99
20120301,9,1,1153.36,403.68,1557.04
20120401,9,1,429.01,1072.51,1501.52
20120501,9,1,586.16,1465.39,2051.55
20120601,9,1,513.03,1282.56,1795.59
20120701,9,1,423.49,2117.43,2540.91
20120801,9,1,368.68,1843.39,2212.07
20120901,9,1,407.46,2037.29,2444.75
20121001,9,1,243.19,1459.16,1702.35
20121101,9,1,239.37,1436.25,1675.62
20121201,9,1,240.14,1440.85,1680.99
20090101,9,1,1209.06,423.17,1632.23
20090201,9,1,1105.98,387.09,1493.07
20090301,9,1,1111.02,388.86,1499.88
20090401,9,1,577.99,1444.98,2022.97
20090501,9,1,680.87,1702.18,2383.05
20090601,9,1,541.04,1352.61,1893.65
20090701,9,1,376.53,1882.65,2259.18
20090801,9,1,421.09,2105.44,2526.52
20090901,9,1,358.23,1791.15,2149.38
20091001,9,1,253.18,1519.11,1772.29
20091101,9,1,296.07,1776.39,2072.46
20091201,9,1,170.25,1021.48,1191.73
20160101,9,1,1209.08,423.18,1632.26
20160201,9,1,1149.72,402.4,1552.12
20160301,9,1,1230.27,430.59,1660.86
20160401,9,1,471.37,1178.43,1649.8
20160501,9,1,596.03,1490.09,2086.12
20160601,9,1,566.59,1416.47,1983.06
20160701,9,1,465.2,2326,2791.2
20160801,9,1,405.05,2025.26,2430.31
20160901,9,1,408.38,2041.9,2450.29
20161001,9,1,233.49,1400.93,1634.41
20161101,9,1,231.11,1386.64,1617.75
20161201,9,1,232.77,1396.65,1629.42
20100101,9,1,1182.19,413.77,1595.96
20100201,9,1,1242.2,434.77,1676.97
20100301,9,1,1049.8,367.43,1417.23
20100401,9,1,569.53,1423.82,1993.35
20100501,9,1,459.08,1147.69,1606.77
20100601,9,1,545.51,1363.77,1909.27
20100701,9,1,437.11,2185.57,2622.68
20100801,9,1,407.89,2039.46,2447.35
20100901,9,1,430.88,2154.42,2585.3
20101001,9,1,268.27,1609.62,1877.89
20101101,9,1,206.93,1241.6,1448.53
20101201,9,1,204.95,1229.71,1434.66
20110101,9,1,991.06,346.87,1337.93
20110201,9,1,1221.82,427.64,1649.45
20110301,9,1,1293.92,452.87,1746.79
20110401,9,1,503.58,1258.95,1762.53
20110501,9,1,473.3,1183.24,1656.54
20110601,9,1,445.81,1114.53,1560.34
20110701,9,1,370.24,1851.18,2221.42
20110801,9,1,349.31,1746.53,2095.83
20110901,9,1,377.34,1886.69,2264.02
20111001,9,1,231.47,1388.81,1620.28
20111101,9,1,252.09,1512.55,1764.64
20111201,9,1,293.84,1763.02,2056.86
20150101,8,1,1173.55,410.74,1584.29
20150201,8,1,950.54,332.69,1283.23
20150301,8,1,997.56,349.15,1346.71
20150401,8,1,537.58,1343.95,1881.53
20150501,8,1,701.46,1753.66,2455.12
20150601,8,1,551.4,1378.5,1929.89
20150701,8,1,402.97,2014.84,2417.81
20150801,8,1,435.92,2179.59,2615.51
20150901,8,1,405.87,2029.36,2435.24
20151001,8,1,273.49,1640.92,1914.41
20151101,8,1,259.29,1555.77,1815.06
20151201,8,1,212.73,1276.37,1489.1
