DateKey,HotelKey,ExpenseCategoryKey,ManagerKey,MonthlyAmountGBP,AnnualAmountGBP
20130901,2,8,4,47839.64,475465
20131001,2,8,4,44415.52,475465
20131101,2,8,4,38755.17,475465
20131201,2,8,4,20482.76,475465
20130901,2,6,4,9567.93,95093
20131001,2,6,4,8883.1,95093
20131101,2,6,4,7751.03,95093
20131201,2,6,4,4096.55,95093
20130901,2,3,4,10934.8,108678
20131001,2,3,4,10152.15,108678
20131101,2,3,4,8858.35,108678
20131201,2,3,4,4681.79,108678
20130901,2,5,4,5467.4,54339
20131001,2,5,4,5076.07,54339
20131101,2,5,4,4429.17,54339
20131201,2,5,4,2340.89,54339
20130901,2,9,4,10934.8,108678
20131001,2,9,4,10152.15,108678
20131101,2,9,4,8858.35,108678
20131201,2,9,4,4681.79,108678
20130901,2,2,4,1366.88,13585
20131001,2,2,4,1269.04,13585
20131101,2,2,4,1107.31,13585
20131201,2,2,4,585.23,13585
20130901,2,4,4,2733.65,27169
20131001,2,4,4,2537.99,27169
20131101,2,4,4,2214.55,27169
20131201,2,4,4,1170.43,27169
20130901,2,1,4,10934.8,108678
20131001,2,1,4,10152.15,108678
20131101,2,1,4,8858.35,108678
20131201,2,1,4,4681.79,108678
20130901,2,11,4,6834.28,67924
20131001,2,11,4,6345.11,67924
20131101,2,11,4,5536.49,67924
20131201,2,11,4,2926.13,67924
20130901,2,10,4,27336.91,271694
20131001,2,10,4,25380.27,271694
20131101,2,10,4,22145.79,271694
20131201,2,10,4,11704.42,271694
20130901,2,7,4,2733.65,27169
20131001,2,7,4,2537.99,27169
20131101,2,7,4,2214.55,27169
20131201,2,7,4,1170.43,27169
20140101,2,8,4,28106.59,522992
20140201,2,8,4,43095.26,522992
20140301,2,8,4,32602.43,522992
20140401,2,8,4,41167.85,522992
20140501,2,8,4,43362.63,522992
20140601,2,8,4,53968.29,522992
20140701,2,8,4,63031.56,522992
20140801,2,8,4,56894.81,522992
20140901,2,8,4,55959.2,522992
20141001,2,8,4,37931.17,522992
20141101,2,8,4,46640.7,522992
20141201,2,8,4,20231.51,522992
20140101,2,6,4,5621.3,104598
20140201,2,6,4,8619.02,104598
20140301,2,6,4,6520.46,104598
20140401,2,6,4,8233.54,104598
20140501,2,6,4,8672.49,104598
20140601,2,6,4,10793.62,104598
20140701,2,6,4,12606.26,104598
20140801,2,6,4,11378.92,104598
20140901,2,6,4,11191.8,104598
20141001,2,6,4,7586.21,104598
20141101,2,6,4,9328.11,104598
20141201,2,6,4,4046.29,104598
20140101,2,3,4,6424.36,119541
20140201,2,3,4,9850.34,119541
20140301,2,3,4,7451.98,119541
20140401,2,3,4,9409.79,119541
20140501,2,3,4,9911.46,119541
20140601,2,3,4,12335.61,119541
20140701,2,3,4,14407.21,119541
20140801,2,3,4,13004.53,119541
20140901,2,3,4,12790.67,119541
20141001,2,3,4,8669.98,119541
20141101,2,3,4,10660.73,119541
20141201,2,3,4,4624.34,119541
20140101,2,5,4,3212.21,59771
20140201,2,5,4,4925.21,59771
20140301,2,5,4,3726.02,59771
20140401,2,5,4,4704.94,59771
20140501,2,5,4,4955.77,59771
20140601,2,5,4,6167.85,59771
20140701,2,5,4,7203.67,59771
20140801,2,5,4,6502.32,59771
20140901,2,5,4,6395.39,59771
20141001,2,5,4,4335.03,59771
20141101,2,5,4,5330.41,59771
20141201,2,5,4,2312.19,59771
20140101,2,9,4,6424.36,119541
20140201,2,9,4,9850.34,119541
20140301,2,9,4,7451.98,119541
20140401,2,9,4,9409.79,119541
20140501,2,9,4,9911.46,119541
20140601,2,9,4,12335.61,119541
20140701,2,9,4,14407.21,119541
20140801,2,9,4,13004.53,119541
20140901,2,9,4,12790.67,119541
20141001,2,9,4,8669.98,119541
20141101,2,9,4,10660.73,119541
20141201,2,9,4,4624.34,119541
20140101,2,2,4,803.07,14943
20140201,2,2,4,1231.32,14943
20140301,2,2,4,931.52,14943
20140401,2,2,4,1176.25,14943
20140501,2,2,4,1238.96,14943
20140601,2,2,4,1541.99,14943
20140701,2,2,4,1800.95,14943
20140801,2,2,4,1625.61,14943
20140901,2,2,4,1598.87,14943
20141001,2,2,4,1083.77,14943
20141101,2,2,4,1332.62,14943
20141201,2,2,4,578.06,14943
20140101,2,4,4,1606.08,29885
20140201,2,4,4,2462.57,29885
20140301,2,4,4,1862.98,29885
20140401,2,4,4,2352.43,29885
20140501,2,4,4,2477.84,29885
20140601,2,4,4,3083.88,29885
20140701,2,4,4,3601.77,29885
20140801,2,4,4,3251.1,29885
20140901,2,4,4,3197.64,29885
20141001,2,4,4,2167.48,29885
20141101,2,4,4,2665.16,29885
20141201,2,4,4,1156.08,29885
20140101,2,1,4,6424.36,119541
20140201,2,1,4,9850.34,119541
20140301,2,1,4,7451.98,119541
20140401,2,1,4,9409.79,119541
20140501,2,1,4,9911.46,119541
20140601,2,1,4,12335.61,119541
20140701,2,1,4,14407.21,119541
20140801,2,1,4,13004.53,119541
20140901,2,1,4,12790.67,119541
20141001,2,1,4,8669.98,119541
20141101,2,1,4,10660.73,119541
20141201,2,1,4,4624.34,119541
20140101,2,11,4,4015.22,74713
20140201,2,11,4,6156.45,74713
20140301,2,11,4,4657.48,74713
20140401,2,11,4,5881.11,74713
20140501,2,11,4,6194.65,74713
20140601,2,11,4,7709.74,74713
20140701,2,11,4,9004.49,74713
20140801,2,11,4,8127.81,74713
20140901,2,11,4,7994.16,74713
20141001,2,11,4,5418.73,74713
20141101,2,11,4,6662.94,74713
20141201,2,11,4,2890.21,74713
20140101,2,10,4,16060.93,298853
20140201,2,10,4,24625.9,298853
20140301,2,10,4,18629.99,298853
20140401,2,10,4,23524.52,298853
20140501,2,10,4,24778.68,298853
20140601,2,10,4,30839.07,298853
20140701,2,10,4,36018.08,298853
20140801,2,10,4,32511.37,298853
20140901,2,10,4,31976.73,298853
20141001,2,10,4,21674.99,298853
20141101,2,10,4,26651.87,298853
20141201,2,10,4,11560.88,298853
20140101,2,7,4,1606.08,29885
20140201,2,7,4,2462.57,29885
20140301,2,7,4,1862.98,29885
20140401,2,7,4,2352.43,29885
20140501,2,7,4,2477.84,29885
20140601,2,7,4,3083.88,29885
20140701,2,7,4,3601.77,29885
20140801,2,7,4,3251.1,29885
20140901,2,7,4,3197.64,29885
20141001,2,7,4,2167.48,29885
20141101,2,7,4,2665.16,29885
20141201,2,7,4,1156.08,29885
20150101,2,8,4,23708.1,523915
20150201,2,8,4,43382,523915
20150301,2,8,4,49023.3,523915
20150401,2,8,4,41075.59,523915
20150501,2,8,4,41344.74,523915
20150601,2,8,4,50639.01,523915
20150701,2,8,4,50066,523915
20150801,2,8,4,48022.65,523915
20150901,2,8,4,55422.52,523915
20151001,2,8,4,50554.14,523915
20151101,2,8,4,45913.33,523915
20151201,2,8,4,24763.61,523915
20150101,2,6,4,4741.62,104783
20150201,2,6,4,8676.4,104783
20150301,2,6,4,9804.66,104783
20150401,2,6,4,8215.12,104783
20150501,2,6,4,8268.95,104783
20150601,2,6,4,10127.8,104783
20150701,2,6,4,10013.2,104783
20150801,2,6,4,9604.53,104783
20150901,2,6,4,11084.5,104783
20151001,2,6,4,10110.83,104783
20151101,2,6,4,9182.67,104783
20151201,2,6,4,4952.72,104783
20150101,2,3,4,5418.99,119752
20150201,2,3,4,9915.89,119752
20150301,2,3,4,11205.33,119752
20150401,2,3,4,9388.71,119752
20150501,2,3,4,9450.23,119752
20150601,2,3,4,11574.63,119752
20150701,2,3,4,11443.66,119752
20150801,2,3,4,10976.61,119752
20150901,2,3,4,12668,119752
20151001,2,3,4,11555.23,119752
20151101,2,3,4,10494.48,119752
20151201,2,3,4,5660.25,119752
20150101,2,5,4,2709.5,59876
20150201,2,5,4,4957.94,59876
20150301,2,5,4,5602.66,59876
20150401,2,5,4,4694.35,59876
20150501,2,5,4,4725.11,59876
20150601,2,5,4,5787.32,59876
20150701,2,5,4,5721.83,59876
20150801,2,5,4,5488.3,59876
20150901,2,5,4,6334,59876
20151001,2,5,4,5777.62,59876
20151101,2,5,4,5247.24,59876
20151201,2,5,4,2830.13,59876
20150101,2,9,4,5418.99,119752
20150201,2,9,4,9915.89,119752
20150301,2,9,4,11205.33,119752
20150401,2,9,4,9388.71,119752
20150501,2,9,4,9450.23,119752
20150601,2,9,4,11574.63,119752
20150701,2,9,4,11443.66,119752
20150801,2,9,4,10976.61,119752
20150901,2,9,4,12668,119752
20151001,2,9,4,11555.23,119752
20151101,2,9,4,10494.48,119752
20151201,2,9,4,5660.25,119752
20150101,2,2,4,677.37,14969
20150201,2,2,4,1239.49,14969
20150301,2,2,4,1400.67,14969
20150401,2,2,4,1173.59,14969
20150501,2,2,4,1181.28,14969
20150601,2,2,4,1446.83,14969
20150701,2,2,4,1430.46,14969
20150801,2,2,4,1372.08,14969
20150901,2,2,4,1583.5,14969
20151001,2,2,4,1444.4,14969
20151101,2,2,4,1311.81,14969
20151201,2,2,4,707.53,14969
20150101,2,4,4,1354.75,29938
20150201,2,4,4,2478.97,29938
20150301,2,4,4,2801.33,29938
20150401,2,4,4,2347.18,29938
20150501,2,4,4,2362.56,29938
20150601,2,4,4,2893.66,29938
20150701,2,4,4,2860.91,29938
20150801,2,4,4,2744.15,29938
20150901,2,4,4,3167,29938
20151001,2,4,4,2888.81,29938
20151101,2,4,4,2623.62,29938
20151201,2,4,4,1415.06,29938
20150101,2,1,4,5418.99,119752
20150201,2,1,4,9915.89,119752
20150301,2,1,4,11205.33,119752
20150401,2,1,4,9388.71,119752
20150501,2,1,4,9450.23,119752
20150601,2,1,4,11574.63,119752
20150701,2,1,4,11443.66,119752
20150801,2,1,4,10976.61,119752
20150901,2,1,4,12668,119752
20151001,2,1,4,11555.23,119752
20151101,2,1,4,10494.48,119752
20151201,2,1,4,5660.25,119752
20150101,2,11,4,3386.87,74845
20150201,2,11,4,6197.43,74845
20150301,2,11,4,7003.33,74845
20150401,2,11,4,5867.94,74845
20150501,2,11,4,5906.39,74845
20150601,2,11,4,7234.14,74845
20150701,2,11,4,7152.29,74845
20150801,2,11,4,6860.38,74845
20150901,2,11,4,7917.5,74845
20151001,2,11,4,7222.02,74845
20151101,2,11,4,6559.05,74845
20151201,2,11,4,3537.66,74845
20150101,2,10,4,13547.48,299380
20150201,2,10,4,24789.72,299380
20150301,2,10,4,28013.32,299380
20150401,2,10,4,23471.77,299380
20150501,2,10,4,23625.57,299380
20150601,2,10,4,28936.58,299380
20150701,2,10,4,28609.14,299380
20150801,2,10,4,27441.51,299380
20150901,2,10,4,31670.01,299380
20151001,2,10,4,28888.08,299380
20151101,2,10,4,26236.19,299380
20151201,2,10,4,14150.64,299380
20150101,2,7,4,1354.75,29938
20150201,2,7,4,2478.97,29938
20150301,2,7,4,2801.33,29938
20150401,2,7,4,2347.18,29938
20150501,2,7,4,2362.56,29938
20150601,2,7,4,2893.66,29938
20150701,2,7,4,2860.91,29938
20150801,2,7,4,2744.15,29938
20150901,2,7,4,3167,29938
20151001,2,7,4,2888.81,29938
20151101,2,7,4,2623.62,29938
20151201,2,7,4,1415.06,29938
20160101,2,8,4,28766.6,503431
20160201,2,8,4,38277.28,503431
20160301,2,8,4,42025.77,503431
20160401,2,8,4,32639.14,503431
20160501,2,8,4,49478.97,503431
20160601,2,8,4,46475.35,503431
20160701,2,8,4,44511.38,503431
20160801,2,8,4,53510.74,503431
20160901,2,8,4,54009.55,503431
20161001,2,8,4,47090.06,503431
20161101,2,8,4,40095.54,503431
20161201,2,8,4,26550.61,503431
20160101,2,6,4,5753.31,100686
20160201,2,6,4,7655.44,100686
20160301,2,6,4,8405.14,100686
20160401,2,6,4,6527.81,100686
20160501,2,6,4,9895.77,100686
20160601,2,6,4,9295.05,100686
20160701,2,6,4,8902.26,100686
20160801,2,6,4,10702.13,100686
20160901,2,6,4,10801.89,100686
20161001,2,6,4,9417.99,100686
20161101,2,6,4,8019.09,100686
20161201,2,6,4,5310.11,100686
20160101,2,3,4,6575.23,115070
20160201,2,3,4,8749.1,115070
20160301,2,3,4,9605.89,115070
20160401,2,3,4,7460.38,115070
20160501,2,3,4,11309.48,115070
20160601,2,3,4,10622.94,115070
20160701,2,3,4,10174.03,115070
20160801,2,3,4,12231.03,115070
20160901,2,3,4,12345.05,115070
20161001,2,3,4,10763.45,115070
20161101,2,3,4,9164.7,115070
20161201,2,3,4,6068.71,115070
20160101,2,5,4,3287.61,57535
20160201,2,5,4,4374.55,57535
20160301,2,5,4,4802.95,57535
20160401,2,5,4,3730.19,57535
20160501,2,5,4,5654.74,57535
20160601,2,5,4,5311.47,57535
20160701,2,5,4,5087.02,57535
20160801,2,5,4,6115.52,57535
20160901,2,5,4,6172.52,57535
20161001,2,5,4,5381.72,57535
20161101,2,5,4,4582.35,57535
20161201,2,5,4,3034.36,57535
20160101,2,9,4,6575.23,115070
20160201,2,9,4,8749.1,115070
20160301,2,9,4,9605.89,115070
20160401,2,9,4,7460.38,115070
20160501,2,9,4,11309.48,115070
20160601,2,9,4,10622.94,115070
20160701,2,9,4,10174.03,115070
20160801,2,9,4,12231.03,115070
20160901,2,9,4,12345.05,115070
20161001,2,9,4,10763.45,115070
20161101,2,9,4,9164.7,115070
20161201,2,9,4,6068.71,115070
20160101,2,2,4,821.92,14384
20160201,2,2,4,1093.66,14384
20160301,2,2,4,1200.76,14384
20160401,2,2,4,932.56,14384
20160501,2,2,4,1413.71,14384
20160601,2,2,4,1327.89,14384
20160701,2,2,4,1271.78,14384
20160801,2,2,4,1528.91,14384
20160901,2,2,4,1543.16,14384
20161001,2,2,4,1345.45,14384
20161101,2,2,4,1145.61,14384
20161201,2,2,4,758.6,14384
20160101,2,4,4,1643.78,28767
20160201,2,4,4,2187.24,28767
20160301,2,4,4,2401.43,28767
20160401,2,4,4,1865.06,28767
20160501,2,4,4,2827.32,28767
20160601,2,4,4,2655.69,28767
20160701,2,4,4,2543.46,28767
20160801,2,4,4,3057.71,28767
20160901,2,4,4,3086.21,28767
20161001,2,4,4,2690.82,28767
20161101,2,4,4,2291.13,28767
20161201,2,4,4,1517.15,28767
20160101,2,1,4,6575.23,115070
20160201,2,1,4,8749.1,115070
20160301,2,1,4,9605.89,115070
20160401,2,1,4,7460.38,115070
20160501,2,1,4,11309.48,115070
20160601,2,1,4,10622.94,115070
20160701,2,1,4,10174.03,115070
20160801,2,1,4,12231.03,115070
20160901,2,1,4,12345.05,115070
20161001,2,1,4,10763.45,115070
20161101,2,1,4,9164.7,115070
20161201,2,1,4,6068.71,115070
20160101,2,11,4,4109.53,71919
20160201,2,11,4,5468.2,71919
20160301,2,11,4,6003.71,71919
20160401,2,11,4,4662.75,71919
20160501,2,11,4,7068.45,71919
20160601,2,11,4,6639.36,71919
20160701,2,11,4,6358.79,71919
20160801,2,11,4,7644.42,71919
20160901,2,11,4,7715.68,71919
20161001,2,11,4,6727.18,71919
20161101,2,11,4,5727.96,71919
20161201,2,11,4,3792.96,71919
20160101,2,10,4,16438.07,287675
20160201,2,10,4,21872.74,287675
20160301,2,10,4,24014.74,287675
20160401,2,10,4,18650.95,287675
20160501,2,10,4,28273.71,287675
20160601,2,10,4,26557.36,287675
20160701,2,10,4,25435.09,287675
20160801,2,10,4,30577.58,287675
20160901,2,10,4,30862.62,287675
20161001,2,10,4,26908.62,287675
20161101,2,10,4,22911.75,287675
20161201,2,10,4,15171.79,287675
20160101,2,7,4,1643.78,28767
20160201,2,7,4,2187.24,28767
20160301,2,7,4,2401.43,28767
20160401,2,7,4,1865.06,28767
20160501,2,7,4,2827.32,28767
20160601,2,7,4,2655.69,28767
20160701,2,7,4,2543.46,28767
20160801,2,7,4,3057.71,28767
20160901,2,7,4,3086.21,28767
20161001,2,7,4,2690.82,28767
20161101,2,7,4,2291.13,28767
20161201,2,7,4,1517.15,28767
20110501,1,8,2,49022.6,541472
20110601,1,8,2,53646.34,541472
20110701,1,8,2,52358.52,541472
20110801,1,8,2,48030.91,541472
20110901,1,8,2,52578.1,541472
20111001,1,8,2,50118.57,541472
20111101,1,8,2,45083.56,541472
20111201,1,8,2,21839.32,541472
20110501,1,6,2,9804.48,108294
20110601,1,6,2,10729.23,108294
20110701,1,6,2,10471.66,108294
20110801,1,6,2,9606.15,108294
20110901,1,6,2,10515.58,108294
20111001,1,6,2,10023.68,108294
20111101,1,6,2,9016.68,108294
20111201,1,6,2,4367.85,108294
20110501,1,3,2,11205.16,123765
20110601,1,3,2,12262.02,123765
20110701,1,3,2,11967.66,123765
20110801,1,3,2,10978.49,123765
20110901,1,3,2,12017.85,123765
20111001,1,3,2,11455.67,123765
20111101,1,3,2,10304.81,123765
20111201,1,3,2,4991.84,123765
20110501,1,5,2,5602.54,61882
20110601,1,5,2,6130.96,61882
20110701,1,5,2,5983.78,61882
20110801,1,5,2,5489.2,61882
20110901,1,5,2,6008.88,61882
20111001,1,5,2,5727.79,61882
20111101,1,5,2,5152.36,61882
20111201,1,5,2,2495.9,61882
20110501,1,9,2,11205.16,123765
20110601,1,9,2,12262.02,123765
20110701,1,9,2,11967.66,123765
20110801,1,9,2,10978.49,123765
20110901,1,9,2,12017.85,123765
20111001,1,9,2,11455.67,123765
20111101,1,9,2,10304.81,123765
20111201,1,9,2,4991.84,123765
20110501,1,2,2,1400.68,15471
20110601,1,2,2,1532.79,15471
20110701,1,2,2,1495.99,15471
20110801,1,2,2,1372.34,15471
20110901,1,2,2,1502.27,15471
20111001,1,2,2,1431.99,15471
20111101,1,2,2,1288.13,15471
20111201,1,2,2,624,15471
20110501,1,4,2,2801.27,30941
20110601,1,4,2,3065.48,30941
20110701,1,4,2,2991.89,30941
20110801,1,4,2,2744.6,30941
20110901,1,4,2,3004.44,30941
20111001,1,4,2,2863.89,30941
20111101,1,4,2,2576.18,30941
20111201,1,4,2,1247.95,30941
20110501,1,1,2,11205.16,123765
20110601,1,1,2,12262.02,123765
20110701,1,1,2,11967.66,123765
20110801,1,1,2,10978.49,123765
20110901,1,1,2,12017.85,123765
20111001,1,1,2,11455.67,123765
20111101,1,1,2,10304.81,123765
20111201,1,1,2,4991.84,123765
20110501,1,11,2,7003.22,77353
20110601,1,11,2,7663.75,77353
20110701,1,11,2,7479.77,77353
20110801,1,11,2,6861.55,77353
20110901,1,11,2,7511.14,77353
20111001,1,11,2,7159.78,77353
20111101,1,11,2,6440.5,77353
20111201,1,11,2,3119.9,77353
20110501,1,10,2,28012.86,309412
20110601,1,10,2,30655,309412
20110701,1,10,2,29919.1,309412
20110801,1,10,2,27446.18,309412
20110901,1,10,2,30044.57,309412
20111001,1,10,2,28639.13,309412
20111101,1,10,2,25761.98,309412
20111201,1,10,2,12479.59,309412
20110501,1,7,2,2801.27,30941
20110601,1,7,2,3065.48,30941
20110701,1,7,2,2991.89,30941
20110801,1,7,2,2744.6,30941
20110901,1,7,2,3004.44,30941
20111001,1,7,2,2863.89,30941
20111101,1,7,2,2576.18,30941
20111201,1,7,2,1247.95,30941
20120101,1,8,2,22413.06,486525
20120201,1,8,2,36406.76,486525
20120301,1,8,2,40802.19,486525
20120401,1,8,2,32058.27,486525
20120501,1,8,2,41544.91,486525
20120601,1,8,2,48536.38,486525
20120701,1,8,2,50102.87,486525
20120801,1,8,2,53927.7,486525
20120901,1,8,2,49552.95,486525
20121001,1,8,2,46377.79,486525
20121101,1,8,2,34584.6,486525
20121201,1,8,2,30217.53,486525
20120101,1,6,2,4482.61,97305
20120201,1,6,2,7281.35,97305
20120301,1,6,2,8160.44,97305
20120401,1,6,2,6411.65,97305
20120501,1,6,2,8308.98,97305
20120601,1,6,2,9707.28,97305
20120701,1,6,2,10020.57,97305
20120801,1,6,2,10785.54,97305
20120901,1,6,2,9910.59,97305
20121001,1,6,2,9275.56,97305
20121101,1,6,2,6916.92,97305
20121201,1,6,2,6043.51,97305
20120101,1,3,2,5123,111206
20120201,1,3,2,8321.57,111206
20120301,1,3,2,9326.24,111206
20120401,1,3,2,7327.62,111206
20120501,1,3,2,9496,111206
20120601,1,3,2,11094.06,111206
20120701,1,3,2,11452.11,111206
20120801,1,3,2,12326.36,111206
20120901,1,3,2,11326.42,111206
20121001,1,3,2,10600.66,111206
20121101,1,3,2,7905.07,111206
20121201,1,3,2,6906.88,111206
20120101,1,5,2,2561.5,55603
20120201,1,5,2,4160.78,55603
20120301,1,5,2,4663.12,55603
20120401,1,5,2,3663.81,55603
20120501,1,5,2,4748,55603
20120601,1,5,2,5547.03,55603
20120701,1,5,2,5726.06,55603
20120801,1,5,2,6163.18,55603
20120901,1,5,2,5663.21,55603
20121001,1,5,2,5300.33,55603
20121101,1,5,2,3952.54,55603
20121201,1,5,2,3453.44,55603
20120101,1,9,2,5123,111206
20120201,1,9,2,8321.57,111206
20120301,1,9,2,9326.24,111206
20120401,1,9,2,7327.62,111206
20120501,1,9,2,9496,111206
20120601,1,9,2,11094.06,111206
20120701,1,9,2,11452.11,111206
20120801,1,9,2,12326.36,111206
20120901,1,9,2,11326.42,111206
20121001,1,9,2,10600.66,111206
20121101,1,9,2,7905.07,111206
20121201,1,9,2,6906.88,111206
20120101,1,2,2,640.39,13901
20120201,1,2,2,1040.21,13901
20120301,1,2,2,1165.8,13901
20120401,1,2,2,915.97,13901
20120501,1,2,2,1187.02,13901
20120601,1,2,2,1386.78,13901
20120701,1,2,2,1431.54,13901
20120801,1,2,2,1540.82,13901
20120901,1,2,2,1415.83,13901
20121001,1,2,2,1325.11,13901
20121101,1,2,2,988.15,13901
20121201,1,2,2,863.38,13901
20120101,1,4,2,1280.73,27801
20120201,1,4,2,2080.35,27801
20120301,1,4,2,2331.52,27801
20120401,1,4,2,1831.87,27801
20120501,1,4,2,2373.96,27801
20120601,1,4,2,2773.46,27801
20120701,1,4,2,2862.98,27801
20120801,1,4,2,3081.54,27801
20120901,1,4,2,2831.55,27801
20121001,1,4,2,2650.12,27801
20121101,1,4,2,1976.23,27801
20121201,1,4,2,1726.69,27801
20120101,1,1,2,5123,111206
20120201,1,1,2,8321.57,111206
20120301,1,1,2,9326.24,111206
20120401,1,1,2,7327.62,111206
20120501,1,1,2,9496,111206
20120601,1,1,2,11094.06,111206
20120701,1,1,2,11452.11,111206
20120801,1,1,2,12326.36,111206
20120901,1,1,2,11326.42,111206
20121001,1,1,2,10600.66,111206
20121101,1,1,2,7905.07,111206
20121201,1,1,2,6906.88,111206
20120101,1,11,2,3201.89,69504
20120201,1,11,2,5201,69504
20120301,1,11,2,5828.92,69504
20120401,1,11,2,4579.78,69504
20120501,1,11,2,5935.02,69504
20120601,1,11,2,6933.81,69504
20120701,1,11,2,7157.6,69504
20120801,1,11,2,7704,69504
20120901,1,11,2,7079.04,69504
20121001,1,11,2,6625.44,69504
20121101,1,11,2,4940.69,69504
20121201,1,11,2,4316.82,69504
20120101,1,10,2,12807.45,278014
20120201,1,10,2,20803.84,278014
20120301,1,10,2,23315.51,278014
20120401,1,10,2,18318.99,278014
20120501,1,10,2,23739.93,278014
20120601,1,10,2,27735.05,278014
20120701,1,10,2,28630.18,278014
20120801,1,10,2,30815.8,278014
20120901,1,10,2,28315.94,278014
20121001,1,10,2,26501.57,278014
20121101,1,10,2,19762.61,278014
20121201,1,10,2,17267.14,278014
20120101,1,7,2,1280.73,27801
20120201,1,7,2,2080.35,27801
20120301,1,7,2,2331.52,27801
20120401,1,7,2,1831.87,27801
20120501,1,7,2,2373.96,27801
20120601,1,7,2,2773.46,27801
20120701,1,7,2,2862.98,27801
20120801,1,7,2,3081.54,27801
20120901,1,7,2,2831.55,27801
20121001,1,7,2,2650.12,27801
20121101,1,7,2,1976.23,27801
20121201,1,7,2,1726.69,27801
20130101,1,8,2,24823.1,489581
20130201,1,8,2,30173.57,489581
20130301,1,8,2,41003.38,489581
20130401,1,8,2,48374.86,489581
20130501,1,8,2,43268.86,489581
20130601,1,8,2,45194.04,489581
20130701,1,8,2,57335.27,489581
20130801,1,8,2,47762.29,489581
20130101,1,6,2,4964.61,97916
20130201,1,6,2,6034.7,97916
20130301,1,6,2,8200.66,97916
20130401,1,6,2,9674.95,97916
20130501,1,6,2,8653.75,97916
20130601,1,6,2,9038.79,97916
20130701,1,6,2,11467.03,97916
20130801,1,6,2,9552.44,97916
20130101,1,3,2,5673.84,111904
20130201,1,3,2,6896.8,111904
20130301,1,3,2,9372.18,111904
20130401,1,3,2,11057.09,111904
20130501,1,3,2,9890.01,111904
20130601,1,3,2,10330.05,111904
20130701,1,3,2,13105.18,111904
20130801,1,3,2,10917.07,111904
20130101,1,5,2,2836.92,55952
20130201,1,5,2,3448.4,55952
20130301,1,5,2,4686.09,55952
20130401,1,5,2,5528.54,55952
20130501,1,5,2,4945,55952
20130601,1,5,2,5165.02,55952
20130701,1,5,2,6552.59,55952
20130801,1,5,2,5458.54,55952
20130101,1,9,2,5673.84,111904
20130201,1,9,2,6896.8,111904
20130301,1,9,2,9372.18,111904
20130401,1,9,2,11057.09,111904
20130501,1,9,2,9890.01,111904
20130601,1,9,2,10330.05,111904
20130701,1,9,2,13105.18,111904
20130801,1,9,2,10917.07,111904
20130101,1,2,2,709.23,13988
20130201,1,2,2,862.1,13988
20130301,1,2,2,1171.52,13988
20130401,1,2,2,1382.14,13988
20130501,1,2,2,1236.25,13988
20130601,1,2,2,1291.26,13988
20130701,1,2,2,1638.15,13988
20130801,1,2,2,1364.63,13988
20130101,1,4,2,1418.46,27976
20130201,1,4,2,1724.2,27976
20130301,1,4,2,2343.05,27976
20130401,1,4,2,2764.27,27976
20130501,1,4,2,2472.5,27976
20130601,1,4,2,2582.51,27976
20130701,1,4,2,3276.29,27976
20130801,1,4,2,2729.27,27976
20130101,1,1,2,5673.84,111904
20130201,1,1,2,6896.8,111904
20130301,1,1,2,9372.18,111904
20130401,1,1,2,11057.09,111904
20130501,1,1,2,9890.01,111904
20130601,1,1,2,10330.05,111904
20130701,1,1,2,13105.18,111904
20130801,1,1,2,10917.07,111904
20130101,1,11,2,3546.15,69940
20130201,1,11,2,4310.5,69940
20130301,1,11,2,5857.61,69940
20130401,1,11,2,6910.68,69940
20130501,1,11,2,6181.25,69940
20130601,1,11,2,6456.28,69940
20130701,1,11,2,8190.74,69940
20130801,1,11,2,6823.17,69940
20130101,1,10,2,14184.6,279760
20130201,1,10,2,17242,279760
20130301,1,10,2,23430.45,279760
20130401,1,10,2,27642.72,279760
20130501,1,10,2,24725.01,279760
20130601,1,10,2,25825.11,279760
20130701,1,10,2,32762.94,279760
20130801,1,10,2,27292.68,279760
20130101,1,7,2,1418.46,27976
20130201,1,7,2,1724.2,27976
20130301,1,7,2,2343.05,27976
20130401,1,7,2,2764.27,27976
20130501,1,7,2,2472.5,27976
20130601,1,7,2,2582.51,27976
20130701,1,7,2,3276.29,27976
20130801,1,7,2,2729.27,27976
20090401,1,8,1,34706.95,485487
20090501,1,8,1,40215.87,485487
20090601,1,8,1,52402.8,485487
20090701,1,8,1,49857.65,485487
20090801,1,8,1,49485.76,485487
20090901,1,8,1,50876.63,485487
20091001,1,8,1,41984.08,485487
20091101,1,8,1,36987.39,485487
20091201,1,8,1,29404.41,485487
20090401,1,6,1,6941.36,97097
20090501,1,6,1,8043.14,97097
20090601,1,6,1,10480.52,97097
20090701,1,6,1,9971.49,97097
20090801,1,6,1,9897.11,97097
20090901,1,6,1,10175.28,97097
20091001,1,6,1,8396.78,97097
20091101,1,6,1,7397.45,97097
20091201,1,6,1,5880.86,97097
20090401,1,3,1,7932.99,110968
20090501,1,3,1,9192.16,110968
20090601,1,3,1,11977.73,110968
20090701,1,3,1,11395.99,110968
20090801,1,3,1,11310.99,110968
20090901,1,3,1,11628.9,110968
20091001,1,3,1,9596.32,110968
20091101,1,3,1,8454.23,110968
20091201,1,3,1,6720.98,110968
20090401,1,5,1,3966.49,55484
20090501,1,5,1,4596.08,55484
20090601,1,5,1,5988.87,55484
